id_region,id_date,id_classe_age_hosp,nbr_rea,nbr_dc
53,330,59,8,18
53,330,69,15,88
53,330,79,20,180
53,330,89,2,427
53,330,90,0,279
75,330,0,213,2510
75,330,9,2,0
75,330,19,0,0
75,330,29,1,2
75,330,39,3,2
75,330,49,7,17
75,330,59,25,62
75,330,69,67,177
75,330,79,80,472
75,330,89,27,1042
75,330,90,0,726
76,330,0,276,2882
76,330,9,0,0
76,330,19,0,0
76,330,29,0,2
76,330,39,2,3
76,330,49,16,19
76,330,59,35,53
76,330,69,86,249
76,330,79,91,600
76,330,89,37,1163
76,330,90,8,791
84,330,0,400,8453
84,330,9,0,0
84,330,19,1,0
84,330,29,0,9
84,330,39,6,12
84,330,49,16,44
84,330,59,44,186
84,330,69,115,684
84,330,79,179,1757
84,330,89,30,3564
84,330,90,2,2129
93,330,0,438,5010
93,330,9,0,0
93,330,19,1,0
93,330,29,3,2
93,330,39,6,7
93,330,49,21,25
93,330,59,58,118
93,330,69,150,380
93,330,79,158,1086
93,330,89,33,2112
93,330,90,7,1259
94,330,0,7,133
94,330,9,0,0
94,330,19,0,0
94,330,29,0,0
94,330,39,0,1
94,330,49,0,2
94,330,59,0,5
94,330,69,3,15
94,330,79,0,35
94,330,89,2,53
94,330,90,2,22
1,331,0,6,172
1,331,9,0,0
1,331,19,0,0
1,331,29,0,0
1,331,39,0,2
1,331,49,0,7
1,331,59,2,10
1,331,69,1,45
1,331,79,3,57
1,331,89,0,44
1,331,90,0,7
2,331,0,2,45
2,331,9,0,0
2,331,19,0,0
2,331,29,0,0
2,331,39,0,3
2,331,49,1,1
2,331,59,0,3
2,331,69,0,9
2,331,79,1,12
2,331,89,0,12
2,331,90,0,5
3,331,0,12,76
3,331,9,0,0
3,331,19,0,0
3,331,29,0,3
3,331,39,1,1
3,331,49,1,3
3,331,59,1,14
3,331,69,6,21
3,331,79,2,20
3,331,89,1,12
3,331,90,0,1
4,331,0,18,56
4,331,9,0,0
4,331,19,0,1
4,331,29,0,1
4,331,39,0,1
4,331,49,2,3
4,331,59,6,4
4,331,69,6,13
4,331,79,4,19
4,331,89,0,14
4,331,90,0,0
6,331,0,28,54
6,331,9,0,0
6,331,19,0,1
6,331,29,5,0
6,331,39,2,0
6,331,49,8,9
6,331,59,6,7
6,331,69,6,14
6,331,79,1,12
6,331,89,0,10
6,331,90,0,1
11,331,0,728,13992
11,331,9,3,3
11,331,19,3,4
11,331,29,13,23
11,331,39,20,74
11,331,49,38,232
11,331,59,147,796
11,331,69,210,1877
11,331,79,224,3230
11,331,89,59,4805
11,331,90,5,2855
24,331,0,132,1812
24,331,9,0,0
24,331,19,0,0
24,331,29,0,1
24,331,39,1,3
24,331,49,5,9
24,331,59,26,42
24,331,69,35,146
24,331,79,49,330
24,331,89,11,764
24,331,90,3,505
27,331,0,156,3543
27,331,9,0,0
27,331,19,1,0
27,331,29,1,3
27,331,39,3,8
27,331,49,6,17
27,331,59,10,84
27,331,69,43,299
27,331,79,73,727
27,331,89,13,1506
27,331,90,6,883
28,331,0,126,2064
28,331,9,0,0
28,331,19,0,0
28,331,29,3,0
28,331,39,6,4
28,331,49,6,22
28,331,59,14,60
28,331,69,40,236
28,331,79,45,448
28,331,89,9,810
28,331,90,1,467
32,331,0,319,5684
32,331,9,0,0
32,331,19,2,1
32,331,29,1,3
32,331,39,6,12
32,331,49,11,38
32,331,59,36,185
32,331,69,126,629
32,331,79,100,1243
32,331,89,30,2283
32,331,90,4,1257
44,331,0,306,7592
44,331,9,0,1
44,331,19,0,0
44,331,29,2,2
44,331,39,5,24
44,331,49,19,64
44,331,59,36,209
44,331,69,107,756
44,331,79,105,1757
44,331,89,28,3142
44,331,90,2,1596
52,331,0,95,1866
52,331,9,0,0
52,331,19,0,0
52,331,29,1,0
52,331,39,3,3
52,331,49,8,11
52,331,59,12,41
52,331,69,32,157
52,331,79,31,333
52,331,89,8,794
52,331,90,0,527
53,331,0,54,1012
53,331,9,1,0
53,331,19,1,0
53,331,29,0,0
53,331,39,2,2
53,331,49,4,5
53,331,59,7,19
53,331,69,16,88
53,331,79,19,181
53,331,89,2,430
53,331,90,0,284
75,331,0,214,2537
75,331,9,2,0
75,331,19,0,0
75,331,29,2,2
75,331,39,3,2
75,331,49,9,17
75,331,59,24,64
75,331,69,67,180
75,331,79,79,477
75,331,89,27,1051
75,331,90,0,734
76,331,0,275,2912
76,331,9,0,0
76,331,19,0,0
76,331,29,0,2
76,331,39,2,3
76,331,49,16,19
76,331,59,36,53
76,331,69,84,255
76,331,79,93,605
76,331,89,36,1174
76,331,90,7,799
84,331,0,403,8498
84,331,9,0,0
84,331,19,1,0
84,331,29,1,9
84,331,39,6,12
84,331,49,20,45
84,331,59,49,187
84,331,69,112,689
84,331,79,176,1766
84,331,89,28,3582
84,331,90,2,2140
93,331,0,445,5058
93,331,9,0,0
93,331,19,1,0
93,331,29,2,2
93,331,39,4,7
93,331,49,23,25
93,331,59,60,118
93,331,69,153,386
93,331,79,159,1097
93,331,89,36,2134
93,331,90,6,1267
94,331,0,8,133
94,331,9,0,0
94,331,19,0,0
94,331,29,0,0
94,331,39,0,1
94,331,49,0,2
94,331,59,0,5
94,331,69,3,15
94,331,79,1,35
94,331,89,2,53
94,331,90,2,22
1,332,0,6,172
1,332,9,0,0
1,332,19,0,0
1,332,29,0,0
1,332,39,0,2
1,332,49,0,7
1,332,59,2,10
1,332,69,1,45
1,332,79,3,57
1,332,89,0,44
1,332,90,0,7
2,332,0,2,45
2,332,9,0,0
2,332,19,0,0
2,332,29,0,0
2,332,39,0,3
2,332,49,1,1
2,332,59,0,3
2,332,69,0,9
2,332,79,1,12
2,332,89,0,12
2,332,90,0,5
3,332,0,11,76
3,332,9,0,0
3,332,19,0,0
3,332,29,0,3
3,332,39,1,1
3,332,49,0,3
3,332,59,1,14
3,332,69,6,21
3,332,79,2,20
3,332,89,1,12
3,332,90,0,1
4,332,0,23,56
4,332,9,0,0
4,332,19,0,1
4,332,29,0,1
4,332,39,0,1
4,332,49,4,3
4,332,59,6,4
4,332,69,9,13
4,332,79,4,19
4,332,89,0,14
4,332,90,0,0
6,332,0,28,54
6,332,9,0,0
6,332,19,0,1
6,332,29,7,0
6,332,39,2,0
6,332,49,5,9
6,332,59,7,7
6,332,69,5,14
6,332,79,2,12
6,332,89,0,10
6,332,90,0,1
11,332,0,727,14052
11,332,9,3,3
11,332,19,3,4
11,332,29,11,23
11,332,39,20,74
11,332,49,36,233
11,332,59,147,798
11,332,69,214,1882
11,332,79,223,3243
11,332,89,59,4831
11,332,90,5,2868
24,332,0,124,1829
24,332,9,0,0
24,332,19,0,0
24,332,29,0,1
24,332,39,2,3
24,332,49,5,9
24,332,59,24,42
24,332,69,32,150
24,332,79,46,335
24,332,89,12,767
24,332,90,1,510
27,332,0,152,3562
27,332,9,0,0
27,332,19,1,0
27,332,29,1,3
27,332,39,3,8
27,332,49,7,17
27,332,59,9,84
27,332,69,41,300
27,332,79,72,729
27,332,89,14,1516
27,332,90,4,889
28,332,0,127,2079
28,332,9,0,0
28,332,19,0,0
28,332,29,3,0
28,332,39,6,4
28,332,49,6,22
28,332,59,14,60
28,332,69,40,238
28,332,79,44,449
28,332,89,10,818
28,332,90,1,471
32,332,0,319,5703
32,332,9,0,0
32,332,19,2,1
32,332,29,0,3
32,332,39,6,12
32,332,49,13,38
32,332,59,39,185
32,332,69,126,630
32,332,79,95,1253
32,332,89,31,2290
32,332,90,5,1258
44,332,0,302,7627
44,332,9,0,1
44,332,19,0,0
44,332,29,2,2
44,332,39,4,24
44,332,49,19,64
44,332,59,40,211
44,332,69,104,758
44,332,79,101,1769
44,332,89,28,3150
44,332,90,2,1607
52,332,0,96,1877
52,332,9,0,0
52,332,19,0,0
52,332,29,1,0
52,332,39,3,3
52,332,49,8,11
52,332,59,11,41
52,332,69,33,158
52,332,79,31,337
52,332,89,8,796
52,332,90,1,531
53,332,0,56,1016
53,332,9,1,0
53,332,19,1,0
53,332,29,1,0
53,332,39,1,2
53,332,49,4,5
53,332,59,7,19
53,332,69,17,88
53,332,79,21,182
53,332,89,3,432
53,332,90,0,285
75,332,0,205,2564
75,332,9,2,0
75,332,19,0,0
75,332,29,2,2
75,332,39,3,2
75,332,49,9,17
75,332,59,24,64
75,332,69,62,182
75,332,79,76,485
75,332,89,26,1064
75,332,90,0,738
76,332,0,280,2935
76,332,9,0,0
76,332,19,0,0
76,332,29,1,2
76,332,39,0,3
76,332,49,15,20
76,332,59,33,53
76,332,69,86,257
76,332,79,99,609
76,332,89,38,1184
76,332,90,7,806
84,332,0,394,8536
84,332,9,0,0
84,332,19,1,0
84,332,29,1,9
84,332,39,7,12
84,332,49,17,45
84,332,59,48,187
84,332,69,106,691
84,332,79,173,1776
84,332,89,31,3599
84,332,90,2,2149
93,332,0,435,5107
93,332,9,0,0
93,332,19,1,0
93,332,29,2,2
93,332,39,5,7
93,332,49,20,25
93,332,59,59,120
93,332,69,148,392
93,332,79,154,1107
93,332,89,38,2156
93,332,90,6,1277
94,332,0,11,133
94,332,9,0,0
94,332,19,0,0
94,332,29,0,0
94,332,39,0,1
94,332,49,0,2
94,332,59,0,5
94,332,69,5,15
94,332,79,3,35
94,332,89,1,53
94,332,90,2,22
1,333,0,6,174
1,333,9,0,0
1,333,19,0,0
1,333,29,0,0
1,333,39,0,2
1,333,49,0,7
1,333,59,2,10
1,333,69,1,45
1,333,79,3,57
1,333,89,0,45
1,333,90,0,8
2,333,0,2,45
2,333,9,0,0
2,333,19,0,0
2,333,29,0,0
2,333,39,0,3
2,333,49,1,1
2,333,59,0,3
2,333,69,0,9
2,333,79,1,12
2,333,89,0,12
2,333,90,0,5
3,333,0,11,76
3,333,9,0,0
3,333,19,0,0
3,333,29,0,3
3,333,39,1,1
3,333,49,0,3
3,333,59,1,14
3,333,69,6,21
3,333,79,2,20
3,333,89,1,12
3,333,90,0,1
4,333,0,26,56
4,333,9,0,0
4,333,19,0,1
4,333,29,1,1
4,333,39,0,1
4,333,49,4,3
4,333,59,7,4
4,333,69,9,13
4,333,79,5,19
4,333,89,0,14
4,333,90,0,0
6,333,0,29,57
6,333,9,0,0
6,333,19,0,1
6,333,29,7,0
6,333,39,2,0
6,333,49,5,9
6,333,59,6,7
6,333,69,6,14
6,333,79,3,13
6,333,89,0,12
6,333,90,0,1
11,333,0,731,14092
11,333,9,3,3
11,333,19,2,4
11,333,29,10,23
11,333,39,18,75
11,333,49,36,235
11,333,59,145,801
11,333,69,214,1889
11,333,79,232,3247
11,333,89,60,4846
11,333,90,4,2874
24,333,0,124,1831
24,333,9,0,0
24,333,19,0,0
24,333,29,1,1
24,333,39,2,3
24,333,49,5,9
24,333,59,20,42
24,333,69,33,150
24,333,79,48,335
24,333,89,12,768
24,333,90,1,511
27,333,0,150,3570
27,333,9,0,0
27,333,19,1,0
27,333,29,2,3
27,333,39,4,8
27,333,49,5,18
27,333,59,9,84
27,333,69,39,300
27,333,79,74,730
27,333,89,12,1519
27,333,90,4,892
28,333,0,127,2085
28,333,9,0,0
28,333,19,0,0
28,333,29,3,0
28,333,39,6,4
28,333,49,6,22
28,333,59,14,60
28,333,69,40,239
28,333,79,43,450
28,333,89,11,819
28,333,90,1,474
32,333,0,310,5719
32,333,9,0,0
32,333,19,0,1
32,333,29,0,3
32,333,39,6,12
32,333,49,13,38
32,333,59,36,185
32,333,69,127,630
32,333,79,93,1256
32,333,89,30,2298
32,333,90,4,1263
44,333,0,304,7652
44,333,9,0,1
44,333,19,0,0
44,333,29,2,2
44,333,39,5,24
44,333,49,20,64
44,333,59,41,211
44,333,69,100,763
44,333,79,102,1778
44,333,89,31,3156
44,333,90,1,1611
52,333,0,96,1891
52,333,9,0,0
52,333,19,0,0
52,333,29,1,0
52,333,39,2,3
52,333,49,8,11
52,333,59,11,41
52,333,69,32,159
52,333,79,33,339
52,333,89,8,804
52,333,90,1,534
53,333,0,58,1023
53,333,9,1,0
53,333,19,1,0
53,333,29,1,0
53,333,39,1,2
53,333,49,3,5
53,333,59,7,20
53,333,69,18,88
53,333,79,22,183
53,333,89,4,435
53,333,90,0,287
75,333,0,202,2574
75,333,9,2,0
75,333,19,0,0
75,333,29,2,2
75,333,39,2,2
75,333,49,11,17
75,333,59,24,64
75,333,69,60,183
75,333,79,75,488
75,333,89,25,1070
75,333,90,0,738
76,333,0,277,2954
76,333,9,0,0
76,333,19,0,0
76,333,29,2,2
76,333,39,0,3
76,333,49,14,20
76,333,59,30,54
76,333,69,87,257
76,333,79,100,613
76,333,89,38,1192
76,333,90,5,812
84,333,0,396,8556
84,333,9,1,0
84,333,19,1,0
84,333,29,1,9
84,333,39,7,12
84,333,49,18,45
84,333,59,45,187
84,333,69,107,692
84,333,79,175,1783
84,333,89,32,3603
84,333,90,1,2157
93,333,0,436,5131
93,333,9,0,0
93,333,19,1,0
93,333,29,2,3
93,333,39,5,7
93,333,49,20,25
93,333,59,63,120
93,333,69,145,397
93,333,79,155,1111
93,333,89,37,2166
93,333,90,6,1281
94,333,0,9,136
94,333,9,0,0
94,333,19,0,0
94,333,29,0,0
94,333,39,0,1
94,333,49,0,2
94,333,59,0,5
94,333,69,5,15
94,333,79,3,36
94,333,89,0,54
94,333,90,1,23
1,334,0,6,174
1,334,9,0,0
1,334,19,0,0
1,334,29,0,0
1,334,39,0,2
1,334,49,0,7
1,334,59,2,10
1,334,69,1,45
1,334,79,3,57
1,334,89,0,45
1,334,90,0,8
2,334,0,2,45
2,334,9,0,0
2,334,19,0,0
2,334,29,0,0
2,334,39,0,3
2,334,49,1,1
2,334,59,0,3
2,334,69,0,9
2,334,79,1,12
2,334,89,0,12
2,334,90,0,5
3,334,0,11,76
3,334,9,0,0
3,334,19,0,0
3,334,29,0,3
3,334,39,1,1
3,334,49,0,3
3,334,59,1,14
3,334,69,6,21
3,334,79,2,20
3,334,89,1,12
3,334,90,0,1
4,334,0,27,57
4,334,9,0,0
4,334,19,0,1
4,334,29,1,1
4,334,39,0,1
4,334,49,4,3
4,334,59,8,4
4,334,69,10,13
4,334,79,4,20
4,334,89,0,14
4,334,90,0,0
6,334,0,25,60
6,334,9,0,0
6,334,19,0,1
6,334,29,6,0
6,334,39,2,0
6,334,49,4,9
6,334,59,5,7
6,334,69,5,15
6,334,79,3,15
6,334,89,0,12
6,334,90,0,1
11,334,0,730,14132
11,334,9,2,3
11,334,19,2,4
11,334,29,10,23
11,334,39,20,75
11,334,49,37,235
11,334,59,143,803
11,334,69,211,1896
11,334,79,232,3261
11,334,89,62,4857
11,334,90,5,2881
24,334,0,124,1837
24,334,9,0,0
24,334,19,0,0
24,334,29,2,1
24,334,39,2,3
24,334,49,6,9
24,334,59,20,42
24,334,69,33,150
24,334,79,45,338
24,334,89,13,768
24,334,90,1,514
27,334,0,154,3584
27,334,9,0,0
27,334,19,1,0
27,334,29,2,3
27,334,39,4,8
27,334,49,5,18
27,334,59,10,85
27,334,69,41,301
27,334,79,73,732
27,334,89,14,1527
27,334,90,4,894
28,334,0,128,2091
28,334,9,0,0
28,334,19,0,0
28,334,29,3,0
28,334,39,6,4
28,334,49,5,22
28,334,59,16,60
28,334,69,41,239
28,334,79,42,451
28,334,89,11,823
28,334,90,1,475
32,334,0,309,5727
32,334,9,0,0
32,334,19,0,1
32,334,29,0,3
32,334,39,6,12
32,334,49,13,38
32,334,59,36,185
32,334,69,126,632
32,334,79,92,1256
32,334,89,31,2300
32,334,90,4,1267
44,334,0,305,7673
44,334,9,0,1
44,334,19,0,0
44,334,29,2,2
44,334,39,5,24
44,334,49,21,64
44,334,59,40,213
44,334,69,100,763
44,334,79,104,1785
44,334,89,31,3162
44,334,90,0,1616
52,334,0,94,1899
52,334,9,0,0
52,334,19,0,0
52,334,29,1,0
52,334,39,2,3
52,334,49,8,11
52,334,59,10,41
52,334,69,30,159
52,334,79,33,339
52,334,89,9,810
52,334,90,1,536
53,334,0,56,1028
53,334,9,1,0
53,334,19,1,0
53,334,29,1,0
53,334,39,1,2
53,334,49,3,5
53,334,59,7,20
53,334,69,18,88
53,334,79,21,183
53,334,89,3,438
53,334,90,0,289
75,334,0,204,2582
75,334,9,2,0
75,334,19,0,0
75,334,29,2,2
75,334,39,2,2
75,334,49,13,18
75,334,59,24,65
75,334,69,59,186
75,334,79,76,489
75,334,89,25,1071
75,334,90,0,739
76,334,0,277,2963
76,334,9,0,0
76,334,19,0,0
76,334,29,2,2
76,334,39,2,3
76,334,49,15,20
76,334,59,31,54
76,334,69,85,260
76,334,79,98,614
76,334,89,38,1195
76,334,90,5,814
84,334,0,396,8576
84,334,9,1,0
84,334,19,1,0
84,334,29,2,9
84,334,39,7,12
84,334,49,18,45
84,334,59,45,187
84,334,69,106,693
84,334,79,173,1792
84,334,89,34,3606
84,334,90,1,2164
93,334,0,440,5148
93,334,9,0,0
93,334,19,1,0
93,334,29,2,3
93,334,39,4,7
93,334,49,20,25
93,334,59,64,120
93,334,69,147,397
93,334,79,159,1116
93,334,89,36,2174
93,334,90,5,1285
94,334,0,11,137
94,334,9,0,0
94,334,19,0,0
94,334,29,0,0
94,334,39,0,1
94,334,49,0,2
94,334,59,0,5
94,334,69,5,15
94,334,79,4,36
94,334,89,1,54
94,334,90,1,24
1,335,0,6,174
1,335,9,0,0
1,335,19,0,0
1,335,29,0,0
1,335,39,0,2
1,335,49,0,7
1,335,59,2,10
1,335,69,1,45
1,335,79,3,57
1,335,89,0,45
1,335,90,0,8
2,335,0,2,45
2,335,9,0,0
2,335,19,0,0
2,335,29,0,0
2,335,39,0,3
2,335,49,1,1
2,335,59,0,3
2,335,69,0,9
2,335,79,1,12
2,335,89,0,12
2,335,90,0,5
3,335,0,9,77
3,335,9,0,0
3,335,19,0,0
3,335,29,0,3
3,335,39,0,1
3,335,49,0,3
3,335,59,0,15
3,335,69,6,21
3,335,79,2,20
3,335,89,1,12
3,335,90,0,1
4,335,0,32,57
4,335,9,0,0
4,335,19,0,1
4,335,29,1,1
4,335,39,1,1
4,335,49,6,3
4,335,59,11,4
4,335,69,9,13
4,335,79,4,20
4,335,89,0,14
4,335,90,0,0
6,335,0,30,62
6,335,9,0,0
6,335,19,0,1
6,335,29,6,0
6,335,39,2,0
6,335,49,2,9
6,335,59,9,7
6,335,69,8,15
6,335,79,3,15
6,335,89,0,13
6,335,90,0,1
11,335,0,741,14196
11,335,9,4,3
11,335,19,2,4
11,335,29,10,23
11,335,39,20,75
11,335,49,38,235
11,335,59,142,810
11,335,69,222,1905
11,335,79,231,3275
11,335,89,61,4877
11,335,90,5,2894
24,335,0,131,1852
24,335,9,0,0
24,335,19,0,0
24,335,29,2,1
24,335,39,2,3
24,335,49,8,9
24,335,59,19,43
24,335,69,37,150
24,335,79,47,340
24,335,89,13,776
24,335,90,1,518
27,335,0,155,3607
27,335,9,0,0
27,335,19,1,0
27,335,29,2,3
27,335,39,6,8
27,335,49,5,18
27,335,59,12,85
27,335,69,41,304
27,335,79,70,735
27,335,89,14,1542
27,335,90,4,896
28,335,0,141,2109
28,335,9,0,0
28,335,19,0,0
28,335,29,4,0
28,335,39,7,4
28,335,49,5,22
28,335,59,19,60
28,335,69,46,240
28,335,79,46,454
28,335,89,10,831
28,335,90,1,481
32,335,0,318,5768
32,335,9,0,0
32,335,19,0,1
32,335,29,0,3
32,335,39,9,12
32,335,49,13,38
32,335,59,40,187
32,335,69,127,635
32,335,79,91,1266
32,335,89,34,2316
32,335,90,3,1277
44,335,0,298,7713
44,335,9,0,1
44,335,19,0,0
44,335,29,2,2
44,335,39,6,24
44,335,49,20,64
44,335,59,38,213
44,335,69,101,765
44,335,79,99,1794
44,335,89,30,3178
44,335,90,0,1628
52,335,0,100,1913
52,335,9,0,0
52,335,19,0,0
52,335,29,1,0
52,335,39,3,3
52,335,49,8,11
52,335,59,11,41
52,335,69,34,161
52,335,79,33,342
52,335,89,9,814
52,335,90,1,541
53,335,0,57,1042
53,335,9,1,0
53,335,19,1,0
53,335,29,1,0
53,335,39,0,2
53,335,49,2,5
53,335,59,6,20
53,335,69,19,88
53,335,79,24,183
53,335,89,3,448
53,335,90,0,293
75,335,0,198,2609
75,335,9,1,0
75,335,19,0,0
75,335,29,2,2
75,335,39,2,2
75,335,49,13,18
75,335,59,25,68
75,335,69,57,189
75,335,79,72,495
75,335,89,24,1083
75,335,90,1,742
76,335,0,285,3005
76,335,9,0,0
76,335,19,0,0
76,335,29,2,2
76,335,39,2,3
76,335,49,15,20
76,335,59,36,54
76,335,69,82,266
76,335,79,101,622
76,335,89,41,1212
76,335,90,5,825
84,335,0,419,8614
84,335,9,0,0
84,335,19,1,0
84,335,29,1,9
84,335,39,8,12
84,335,49,19,45
84,335,59,49,188
84,335,69,112,702
84,335,79,185,1800
84,335,89,38,3619
84,335,90,0,2170
93,335,0,438,5220
93,335,9,0,0
93,335,19,1,0
93,335,29,2,3
93,335,39,4,7
93,335,49,21,26
93,335,59,69,122
93,335,69,143,402
93,335,79,154,1133
93,335,89,37,2206
93,335,90,5,1300
94,335,0,11,138
94,335,9,0,0
94,335,19,0,0
94,335,29,0,0
94,335,39,0,1
94,335,49,0,2
94,335,59,0,5
94,335,69,5,15
94,335,79,4,36
94,335,89,1,54
94,335,90,1,25
1,336,0,5,175
1,336,9,0,0
1,336,19,0,0
1,336,29,0,0
1,336,39,0,2
1,336,49,0,7
1,336,59,2,10
1,336,69,1,45
1,336,79,2,58
1,336,89,0,45
1,336,90,0,8
2,336,0,2,45
2,336,9,0,0
2,336,19,0,0
2,336,29,0,0
2,336,39,0,3
2,336,49,1,1
2,336,59,0,3
2,336,69,0,9
2,336,79,1,12
2,336,89,0,12
2,336,90,0,5
3,336,0,9,77
3,336,9,0,0
3,336,19,0,0
3,336,29,0,3
3,336,39,0,1
3,336,49,0,3
3,336,59,0,15
3,336,69,6,21
3,336,79,2,20
3,336,89,1,12
3,336,90,0,1
4,336,0,35,57
4,336,9,0,0
4,336,19,0,1
4,336,29,2,1
4,336,39,1,1
4,336,49,6,3
4,336,59,12,4
4,336,69,10,13
4,336,79,4,20
4,336,89,0,14
4,336,90,0,0
6,336,0,29,70
6,336,9,0,0
6,336,19,0,1
6,336,29,4,1
6,336,39,2,0
6,336,49,0,9
6,336,59,13,8
6,336,69,6,18
6,336,79,3,16
6,336,89,0,15
6,336,90,0,1
11,336,0,731,14260
11,336,9,3,3
11,336,19,2,4
11,336,29,13,23
11,336,39,20,75
11,336,49,36,235
11,336,59,138,810
11,336,69,230,1916
11,336,79,221,3291
11,336,89,55,4897
11,336,90,7,2912
24,336,0,127,1871
24,336,9,0,0
24,336,19,0,0
24,336,29,2,1
24,336,39,2,3
24,336,49,8,9
24,336,59,19,43
24,336,69,37,151
24,336,79,44,343
24,336,89,13,784
24,336,90,1,525
27,336,0,155,3622
27,336,9,0,0
27,336,19,1,0
27,336,29,1,3
27,336,39,6,8
27,336,49,5,18
27,336,59,12,85
27,336,69,44,307
27,336,79,69,738
27,336,89,14,1548
27,336,90,3,899
28,336,0,135,2128
28,336,9,0,0
28,336,19,0,0
28,336,29,4,0
28,336,39,7,4
28,336,49,6,23
28,336,59,18,61
28,336,69,43,244
28,336,79,44,455
28,336,89,9,839
28,336,90,1,485
32,336,0,323,5822
32,336,9,0,0
32,336,19,0,1
32,336,29,1,3
32,336,39,10,12
32,336,49,16,38
32,336,59,41,189
32,336,69,121,642
32,336,79,95,1281
32,336,89,34,2335
32,336,90,3,1287
44,336,0,308,7748
44,336,9,0,1
44,336,19,0,0
44,336,29,2,2
44,336,39,7,24
44,336,49,22,64
44,336,59,46,213
44,336,69,99,769
44,336,79,97,1798
44,336,89,31,3197
44,336,90,1,1636
52,336,0,90,1918
52,336,9,0,0
52,336,19,0,0
52,336,29,0,0
52,336,39,3,3
52,336,49,8,11
52,336,59,12,41
52,336,69,33,163
52,336,79,26,344
52,336,89,7,815
52,336,90,1,541
53,336,0,53,1051
53,336,9,1,0
53,336,19,1,0
53,336,29,1,0
53,336,39,0,2
53,336,49,2,5
53,336,59,6,20
53,336,69,16,88
53,336,79,24,187
53,336,89,2,451
53,336,90,0,295
75,336,0,188,2630
75,336,9,1,0
75,336,19,0,0
75,336,29,0,2
75,336,39,1,2
75,336,49,10,18
75,336,59,25,70
75,336,69,56,190
75,336,79,71,501
75,336,89,23,1091
75,336,90,0,746
76,336,0,277,3029
76,336,9,0,0
76,336,19,0,0
76,336,29,1,2
76,336,39,2,3
76,336,49,15,20
76,336,59,32,54
76,336,69,84,269
76,336,79,100,625
76,336,89,37,1224
76,336,90,5,831
84,336,0,414,8652
84,336,9,0,0
84,336,19,0,0
84,336,29,1,9
84,336,39,6,12
84,336,49,18,46
84,336,59,52,188
84,336,69,115,705
84,336,79,182,1804
84,336,89,34,3636
84,336,90,0,2183
93,336,0,448,5257
93,336,9,0,0
93,336,19,1,0
93,336,29,2,3
93,336,39,5,7
93,336,49,22,26
93,336,59,74,123
93,336,69,144,405
93,336,79,156,1142
93,336,89,35,2219
93,336,90,6,1311
94,336,0,9,140
94,336,9,0,0
94,336,19,0,0
94,336,29,0,0
94,336,39,0,1
94,336,49,0,2
94,336,59,0,5
94,336,69,4,15
94,336,79,3,37
94,336,89,1,55
94,336,90,1,25
1,337,0,5,175
1,337,9,0,0
1,337,19,0,0
1,337,29,0,0
1,337,39,0,2
1,337,49,0,7
1,337,59,2,10
1,337,69,1,45
1,337,79,2,58
1,337,89,0,45
1,337,90,0,8
2,337,0,2,45
2,337,9,0,0
2,337,19,0,0
2,337,29,0,0
2,337,39,0,3
2,337,49,1,1
2,337,59,0,3
2,337,69,0,9
2,337,79,1,12
2,337,89,0,12
2,337,90,0,5
3,337,0,9,77
3,337,9,0,0
3,337,19,0,0
3,337,29,0,3
3,337,39,0,1
3,337,49,0,3
3,337,59,0,15
3,337,69,6,21
3,337,79,2,20
3,337,89,1,12
3,337,90,0,1
4,337,0,33,58
4,337,9,0,0
4,337,19,0,1
4,337,29,1,1
4,337,39,1,1
4,337,49,6,3
4,337,59,11,4
4,337,69,8,14
4,337,79,4,20
4,337,89,2,14
4,337,90,0,0
6,337,0,33,73
6,337,9,0,0
6,337,19,0,1
6,337,29,4,1
6,337,39,1,0
6,337,49,4,9
6,337,59,13,8
6,337,69,6,18
6,337,79,4,19
6,337,89,0,15
6,337,90,0,1
11,337,0,747,14308
11,337,9,2,3
11,337,19,1,4
11,337,29,13,23
11,337,39,21,75
11,337,49,38,236
11,337,59,144,810
11,337,69,233,1921
11,337,79,230,3302
11,337,89,54,4915
11,337,90,5,2925
24,337,0,120,1883
24,337,9,0,0
24,337,19,0,0
24,337,29,2,1
24,337,39,1,3
24,337,49,5,10
24,337,59,18,43
24,337,69,36,153
24,337,79,43,345
24,337,89,12,788
24,337,90,2,528
27,337,0,153,3637
27,337,9,0,0
27,337,19,1,0
27,337,29,1,3
27,337,39,4,8
27,337,49,6,18
27,337,59,11,88
27,337,69,44,309
27,337,79,66,739
27,337,89,18,1555
27,337,90,2,901
28,337,0,136,2141
28,337,9,0,0
28,337,19,0,0
28,337,29,4,0
28,337,39,8,4
28,337,49,6,23
28,337,59,15,61
28,337,69,41,246
28,337,79,47,457
28,337,89,10,842
28,337,90,2,491
32,337,0,336,5857
32,337,9,0,0
32,337,19,0,1
32,337,29,2,3
32,337,39,10,12
32,337,49,12,38
32,337,59,49,189
32,337,69,127,645
32,337,79,96,1290
32,337,89,36,2350
32,337,90,2,1295
44,337,0,306,7781
44,337,9,0,1
44,337,19,0,0
44,337,29,3,2
44,337,39,8,24
44,337,49,23,64
44,337,59,47,213
44,337,69,96,776
44,337,79,94,1805
44,337,89,29,3209
44,337,90,2,1643
52,337,0,83,1928
52,337,9,0,0
52,337,19,0,0
52,337,29,0,0
52,337,39,1,3
52,337,49,9,11
