id_dep,id_date,id_type_vac,jour,n_dose1,n_dose2,n_cum_dose1,n_cum_dose2
29,363,2,15/03/2021,129,0,1394,3
29,363,3,15/03/2021,728,0,26676,1
2A,363,1,15/03/2021,292,29,15641,7120
2A,363,2,15/03/2021,0,164,1389,700
2A,363,3,15/03/2021,67,0,2510,0
2B,363,1,15/03/2021,369,195,15538,9028
2B,363,2,15/03/2021,0,0,4,2
2B,363,3,15/03/2021,137,0,2801,0
30,363,1,15/03/2021,932,563,47870,26798
30,363,2,15/03/2021,207,0,3667,27
30,363,3,15/03/2021,371,0,14751,2
31,363,1,15/03/2021,1412,289,57664,45561
31,363,2,15/03/2021,100,52,1105,627
31,363,3,15/03/2021,1043,0,35465,4
32,363,1,15/03/2021,164,18,15497,10447
32,363,2,15/03/2021,0,0,2,1
32,363,3,15/03/2021,98,0,4470,0
33,363,1,15/03/2021,2601,601,78306,56117
33,363,2,15/03/2021,512,0,4052,1
33,363,3,15/03/2021,1272,0,48229,1
34,363,1,15/03/2021,2066,479,67158,43215
34,363,2,15/03/2021,22,0,1159,6
34,363,3,15/03/2021,1120,0,29849,0
35,363,1,15/03/2021,1047,349,54430,34460
35,363,2,15/03/2021,69,255,3260,373
35,363,3,15/03/2021,824,0,26921,1
36,363,1,15/03/2021,481,130,18816,13860
36,363,2,15/03/2021,0,0,1,0
36,363,3,15/03/2021,161,0,4987,0
37,363,1,15/03/2021,453,174,31469,20517
37,363,2,15/03/2021,76,17,865,125
37,363,3,15/03/2021,525,0,16068,2
38,363,1,15/03/2021,1302,697,65955,33872
38,363,2,15/03/2021,349,0,6459,0
38,363,3,15/03/2021,979,0,33305,2
39,363,1,15/03/2021,339,69,14205,9948
39,363,2,15/03/2021,42,1,8517,8113
39,363,3,15/03/2021,117,0,5367,0
40,363,1,15/03/2021,690,81,25242,19442
40,363,2,15/03/2021,0,0,1787,2
40,363,3,15/03/2021,206,0,11720,0
41,363,1,15/03/2021,432,333,20966,13537
41,363,2,15/03/2021,213,0,2165,0
41,363,3,15/03/2021,136,0,5695,0
42,363,1,15/03/2021,1039,571,45455,26358
42,363,2,15/03/2021,78,0,1138,240
42,363,3,15/03/2021,442,1,17032,4
43,363,1,15/03/2021,604,116,17901,12587
43,363,2,15/03/2021,0,0,655,572
43,363,3,15/03/2021,101,0,4199,1
44,363,1,15/03/2021,1305,254,63284,44753
44,363,2,15/03/2021,62,0,3313,132
44,363,3,15/03/2021,1260,0,33008,2
45,363,1,15/03/2021,368,551,33950,22729
45,363,2,15/03/2021,25,34,1324,45
45,363,3,15/03/2021,388,0,11426,1
46,363,1,15/03/2021,463,161,14850,8532
46,363,2,15/03/2021,0,0,2,2
46,363,3,15/03/2021,25,0,3197,0
47,363,1,15/03/2021,391,142,17188,12408
47,363,2,15/03/2021,71,0,595,0
47,363,3,15/03/2021,97,0,5346,0
48,363,1,15/03/2021,91,54,6150,4531
48,363,2,15/03/2021,0,0,0,0
48,363,3,15/03/2021,73,0,2108,0
49,363,1,15/03/2021,1516,388,41900,28035
49,363,2,15/03/2021,1,40,2531,113
49,363,3,15/03/2021,531,0,19176,0
50,363,1,15/03/2021,1054,153,34068,20534
50,363,2,15/03/2021,87,130,3099,533
50,363,3,15/03/2021,201,0,11255,0
51,363,1,15/03/2021,1004,72,28011,15043
51,363,2,15/03/2021,222,5,3315,2216
51,363,3,15/03/2021,290,0,14786,0
52,363,1,15/03/2021,216,9,9078,6407
52,363,2,15/03/2021,0,0,0,0
52,363,3,15/03/2021,92,0,3719,0
53,363,1,15/03/2021,734,276,17978,12019
53,363,2,15/03/2021,0,0,1236,1
53,363,3,15/03/2021,262,0,6692,1
54,363,1,15/03/2021,729,27,41353,21500
54,363,2,15/03/2021,411,11,7761,1793
54,363,3,15/03/2021,547,0,20203,0
55,363,1,15/03/2021,266,9,8580,6503
55,363,2,15/03/2021,0,0,0,0
55,363,3,15/03/2021,123,0,4373,0
56,363,1,15/03/2021,719,392,47342,29157
56,363,2,15/03/2021,23,39,1194,70
56,363,3,15/03/2021,503,0,18771,0
57,363,1,15/03/2021,2343,775,84197,31759
57,363,2,15/03/2021,66,11,10638,5303
57,363,3,15/03/2021,504,0,24876,0
58,363,1,15/03/2021,411,105,16390,11396
58,363,2,15/03/2021,0,0,1326,1167
58,363,3,15/03/2021,82,0,4382,0
59,363,1,15/03/2021,2878,1015,147105,66230
59,363,2,15/03/2021,20,0,2505,7
59,363,3,15/03/2021,2556,1,67824,1
60,363,1,15/03/2021,1351,346,39373,15478
60,363,2,15/03/2021,261,89,3492,1757
60,363,3,15/03/2021,445,0,9597,0
61,363,1,15/03/2021,699,27,23249,17070
61,363,2,15/03/2021,0,0,0,0
61,363,3,15/03/2021,112,0,4661,0
62,363,1,15/03/2021,1743,779,86803,31159
62,363,2,15/03/2021,310,1,2584,4
62,363,3,15/03/2021,1651,0,42987,4
63,363,1,15/03/2021,759,268,32979,22800
63,363,2,15/03/2021,379,0,1693,34
63,363,3,15/03/2021,550,0,18642,0
64,363,1,15/03/2021,1470,209,47569,31534
64,363,2,15/03/2021,229,0,1414,4
64,363,3,15/03/2021,558,0,15776,0
65,363,1,15/03/2021,607,133,17922,12334
65,363,2,15/03/2021,0,0,618,1
65,363,3,15/03/2021,192,0,5057,0
66,363,1,15/03/2021,765,201,31119,23440
66,363,2,15/03/2021,1,179,2236,724
66,363,3,15/03/2021,328,0,11631,1
67,363,1,15/03/2021,1128,1008,51089,35822
67,363,2,15/03/2021,58,73,6032,4547
67,363,3,15/03/2021,931,0,29179,3
68,363,1,15/03/2021,1187,553,39036,20690
68,363,2,15/03/2021,161,0,11990,8283
68,363,3,15/03/2021,436,2,15926,4
69,363,1,15/03/2021,2834,388,91259,50626
69,363,2,15/03/2021,106,1,1470,1
69,363,3,15/03/2021,1752,0,39963,2
70,363,1,15/03/2021,468,86,12807,6613
70,363,2,15/03/2021,120,4,1457,1053
70,363,3,15/03/2021,168,0,4298,0
71,363,1,15/03/2021,1313,182,40555,22322
71,363,2,15/03/2021,121,204,2360,1932
71,363,3,15/03/2021,344,0,10719,0
72,363,1,15/03/2021,702,193,24885,18120
72,363,2,15/03/2021,103,0,1151,2
72,363,3,15/03/2021,342,1,9893,1
73,363,1,15/03/2021,787,321,25310,18464
73,363,2,15/03/2021,0,0,627,0
73,363,3,15/03/2021,380,0,11736,0
74,363,1,15/03/2021,1023,222,32410,21687
74,363,2,15/03/2021,532,37,1780,38
74,363,3,15/03/2021,508,0,16607,1
75,363,1,15/03/2021,3201,259,136346,74756
75,363,2,15/03/2021,12,139,7515,6642
75,363,3,15/03/2021,3825,1,71522,3
76,363,1,15/03/2021,2159,121,70564,46875
76,363,2,15/03/2021,171,8,5940,1209
76,363,3,15/03/2021,519,0,29916,1
77,363,1,15/03/2021,1538,211,57348,29781
77,363,2,15/03/2021,0,0,22,4
77,363,3,15/03/2021,941,0,20174,2
78,363,1,15/03/2021,1367,123,54879,30921
78,363,2,15/03/2021,888,6,9050,3812
78,363,3,15/03/2021,1280,0,27225,0
79,363,1,15/03/2021,338,89,19401,15341
79,363,2,15/03/2021,7,59,2198,60
79,363,3,15/03/2021,144,0,9016,1
80,363,1,15/03/2021,393,94,30871,15150
80,363,2,15/03/2021,14,89,4544,3675
80,363,3,15/03/2021,598,0,14479,0
81,363,1,15/03/2021,635,95,21641,15213
81,363,2,15/03/2021,11,80,2355,210
81,363,3,15/03/2021,415,0,8747,1
82,363,1,15/03/2021,266,304,17952,11048
82,363,2,15/03/2021,0,0,3,1
82,363,3,15/03/2021,213,0,5571,0
83,363,1,15/03/2021,1814,350,54111,33412
83,363,2,15/03/2021,398,190,11633,8228
83,363,3,15/03/2021,986,0,18208,0
84,363,1,15/03/2021,692,275,30819,20619
84,363,2,15/03/2021,0,0,4,3
84,363,3,15/03/2021,362,0,10023,0
85,363,1,15/03/2021,1237,482,42527,26736
85,363,2,15/03/2021,164,0,1737,61
85,363,3,15/03/2021,507,0,14129,0
86,363,1,15/03/2021,583,159,29236,20042
86,363,2,15/03/2021,0,0,1046,1
86,363,3,15/03/2021,182,0,11575,0
87,363,1,15/03/2021,564,291,23882,14528
87,363,2,15/03/2021,89,0,1402,2
87,363,3,15/03/2021,285,0,11206,0
88,363,1,15/03/2021,679,424,24583,14633
88,363,2,15/03/2021,0,0,1173,529
88,363,3,15/03/2021,248,0,8572,0
89,363,1,15/03/2021,665,215,20283,11904
89,363,2,15/03/2021,0,19,1220,1145
89,363,3,15/03/2021,134,1,4907,2
90,363,1,15/03/2021,153,34,9393,7408
90,363,2,15/03/2021,195,65,830,485
90,363,3,15/03/2021,34,0,3560,0
91,363,1,15/03/2021,1443,276,60134,33527
91,363,2,15/03/2021,433,0,434,3
91,363,3,15/03/2021,999,0,19922,0
92,363,1,15/03/2021,1491,317,72950,40391
92,363,2,15/03/2021,605,0,640,1
92,363,3,15/03/2021,1545,0,29983,0
93,363,1,15/03/2021,2071,264,54270,28490
93,363,2,15/03/2021,284,73,11536,3894
93,363,3,15/03/2021,1043,0,18378,1
94,363,1,15/03/2021,1836,452,67989,36974
94,363,2,15/03/2021,0,0,326,6
94,363,3,15/03/2021,1162,0,22329,1
95,363,1,15/03/2021,1193,203,50682,26969
95,363,2,15/03/2021,384,10,6915,2988
95,363,3,15/03/2021,746,0,18987,0
970,363,1,15/03/2021,0,0,1,0
970,363,2,15/03/2021,0,0,0,0
970,363,3,15/03/2021,0,0,0,0
971,363,1,15/03/2021,117,33,5552,2218
971,363,2,15/03/2021,0,0,1,1
971,363,3,15/03/2021,0,0,207,0
972,363,1,15/03/2021,265,87,7048,3584
972,363,2,15/03/2021,0,0,0,0
972,363,3,15/03/2021,6,0,593,0
973,363,1,15/03/2021,179,23,6529,2039
973,363,2,15/03/2021,0,0,0,0
973,363,3,15/03/2021,0,0,0,0
974,363,1,15/03/2021,492,482,26036,12038
974,363,2,15/03/2021,1,0,2,0
974,363,3,15/03/2021,0,2,6,3
976,363,1,15/03/2021,140,270,7141,2325
976,363,2,15/03/2021,0,0,0,0
976,363,3,15/03/2021,0,0,0,0
977,363,1,15/03/2021,0,0,327,103
977,363,2,15/03/2021,0,0,0,0
977,363,3,15/03/2021,1,0,12,0
978,363,1,15/03/2021,28,42,476,219
978,363,2,15/03/2021,0,0,0,0
978,363,3,15/03/2021,0,0,0,0
0,363,0,15/03/2021,0,0,2,2
1,363,0,15/03/2021,1089,383,37730,16254
2,363,0,15/03/2021,603,415,40772,16112
3,363,0,15/03/2021,248,168,38963,20946
4,363,0,15/03/2021,88,9,16087,9329
5,363,0,15/03/2021,351,119,13050,5771
6,363,0,15/03/2021,3925,195,132190,43654
7,363,0,15/03/2021,522,279,30332,11988
8,363,0,15/03/2021,283,64,23949,10915
9,363,0,15/03/2021,453,42,13791,6712
10,363,0,15/03/2021,805,27,26836,12833
11,363,0,15/03/2021,631,249,29421,13476
12,363,0,15/03/2021,555,134,27306,16845
13,363,0,15/03/2021,6247,1087,161109,72977
14,363,0,15/03/2021,1988,68,66121,29814
15,363,0,15/03/2021,537,57,15373,9397
16,363,0,15/03/2021,445,173,31731,18664
17,363,0,15/03/2021,1221,931,66800,34023
18,363,0,15/03/2021,481,373,28304,14427
19,363,0,15/03/2021,695,127,27497,11369
21,363,0,15/03/2021,1328,7,49543,24582
22,363,0,15/03/2021,1580,519,60360,27592
23,363,0,15/03/2021,217,102,13282,7148
24,363,0,15/03/2021,939,175,35241,15886
25,363,0,15/03/2021,1105,91,41804,24341
26,363,0,15/03/2021,1597,208,46018,19930
27,363,0,15/03/2021,1500,188,43617,16701
28,363,0,15/03/2021,753,229,34702,15282
29,363,0,15/03/2021,2028,234,84846,34437
2A,363,0,15/03/2021,359,193,19540,7820
2B,363,0,15/03/2021,506,195,18343,9030
30,363,0,15/03/2021,1510,563,66288,26827
31,363,0,15/03/2021,2555,341,94234,46192
32,363,0,15/03/2021,262,18,19969,10448
33,363,0,15/03/2021,4385,601,130587,56119
34,363,0,15/03/2021,3208,479,98166,43221
35,363,0,15/03/2021,1940,604,84611,34834
36,363,0,15/03/2021,642,130,23804,13860
37,363,0,15/03/2021,1054,191,48402,20644
38,363,0,15/03/2021,2630,697,105719,33874
39,363,0,15/03/2021,498,70,28089,18061
40,363,0,15/03/2021,896,81,38749,19444
41,363,0,15/03/2021,781,333,28826,13537
42,363,0,15/03/2021,1559,572,63625,26602
43,363,0,15/03/2021,705,116,22755,13160
44,363,0,15/03/2021,2627,254,99605,44887
45,363,0,15/03/2021,781,585,46700,22775
46,363,0,15/03/2021,488,161,18049,8534
47,363,0,15/03/2021,559,142,23129,12408
48,363,0,15/03/2021,164,54,8258,4531
49,363,0,15/03/2021,2048,428,63607,28148
50,363,0,15/03/2021,1342,283,48422,21067
51,363,0,15/03/2021,1516,77,46112,17259
52,363,0,15/03/2021,308,9,12797,6407
53,363,0,15/03/2021,996,276,25906,12021
54,363,0,15/03/2021,1687,38,69317,23293
55,363,0,15/03/2021,389,9,12953,6503
56,363,0,15/03/2021,1245,431,67307,29227
57,363,0,15/03/2021,2913,786,119711,37062
58,363,0,15/03/2021,493,105,22098,12563
59,363,0,15/03/2021,5454,1016,217434,66238
60,363,0,15/03/2021,2057,435,52462,17235
61,363,0,15/03/2021,811,27,27910,17070
62,363,0,15/03/2021,3704,780,132374,31167
63,363,0,15/03/2021,1688,268,53314,22834
64,363,0,15/03/2021,2257,209,64759,31538
65,363,0,15/03/2021,799,133,23597,12335
66,363,0,15/03/2021,1094,380,44986,24165
67,363,0,15/03/2021,2117,1081,86300,40372
68,363,0,15/03/2021,1784,555,66952,28977
69,363,0,15/03/2021,4692,389,132692,50629
70,363,0,15/03/2021,756,90,18562,7666
71,363,0,15/03/2021,1778,386,53634,24254
72,363,0,15/03/2021,1147,194,35929,18123
73,363,0,15/03/2021,1167,321,37673,18464
74,363,0,15/03/2021,2063,259,50797,21726
75,363,0,15/03/2021,7038,399,215383,81401
76,363,0,15/03/2021,2849,129,106420,48085
77,363,0,15/03/2021,2479,211,77544,29787
78,363,0,15/03/2021,3535,129,91154,34733
79,363,0,15/03/2021,489,148,30615,15402
80,363,0,15/03/2021,1005,183,49894,18825
81,363,0,15/03/2021,1061,175,32743,15424
82,363,0,15/03/2021,479,304,23526,11049
83,363,0,15/03/2021,3198,540,83952,41640
84,363,0,15/03/2021,1054,275,40846,20622
85,363,0,15/03/2021,1908,482,58393,26797
86,363,0,15/03/2021,765,159,41857,20043
87,363,0,15/03/2021,938,291,36490,14530
88,363,0,15/03/2021,927,424,34328,15162
89,363,0,15/03/2021,799,235,26410,13051
90,363,0,15/03/2021,382,99,13783,7893
91,363,0,15/03/2021,2875,276,80490,33530
92,363,0,15/03/2021,3641,317,103573,40392
93,363,0,15/03/2021,3398,337,84184,32385
94,363,0,15/03/2021,2998,452,90644,36981
95,363,0,15/03/2021,2323,213,76584,29957
970,363,0,15/03/2021,0,0,1,0
971,363,0,15/03/2021,117,33,5760,2219
972,363,0,15/03/2021,271,87,7641,3584
973,363,0,15/03/2021,179,23,6529,2039
974,363,0,15/03/2021,493,484,26044,12041
976,363,0,15/03/2021,140,270,7141,2325
977,363,0,15/03/2021,1,0,339,103
978,363,0,15/03/2021,28,42,476,219
0,364,1,16/03/2021,0,0,2,2
0,364,2,16/03/2021,0,0,0,0
0,364,3,16/03/2021,0,0,0,0
1,364,1,16/03/2021,577,405,27515,16543
1,364,2,16/03/2021,414,120,1730,236
1,364,3,16/03/2021,3,0,9479,0
2,364,1,16/03/2021,826,302,29821,14334
2,364,2,16/03/2021,2,64,2986,2143
2,364,3,16/03/2021,4,0,8797,1
3,364,1,16/03/2021,646,347,25126,16277
3,364,2,16/03/2021,2,41,6294,5057
3,364,3,16/03/2021,0,0,8191,0
4,364,1,16/03/2021,63,7,12002,9335
4,364,2,16/03/2021,0,0,1,1
4,364,3,16/03/2021,8,0,4155,0
5,364,1,16/03/2021,148,133,9531,5904
5,364,2,16/03/2021,0,0,0,0
5,364,3,16/03/2021,0,0,3667,0
6,364,1,16/03/2021,1951,525,93112,39717
6,364,2,16/03/2021,1121,26,10853,4486
6,364,3,16/03/2021,27,0,31324,2
7,364,1,16/03/2021,696,322,19663,11091
7,364,2,16/03/2021,419,121,5087,1340
7,364,3,16/03/2021,0,0,6697,0
8,364,1,16/03/2021,548,21,17355,10936
8,364,2,16/03/2021,0,0,1,0
8,364,3,16/03/2021,2,0,7143,0
9,364,1,16/03/2021,219,8,9188,6682
9,364,2,16/03/2021,150,68,2087,106
9,364,3,16/03/2021,0,0,2885,0
10,364,1,16/03/2021,622,31,21527,12861
10,364,2,16/03/2021,58,0,424,2
10,364,3,16/03/2021,1,0,5566,1
11,364,1,16/03/2021,800,190,21330,13647
11,364,2,16/03/2021,0,0,385,1
11,364,3,16/03/2021,1,0,8507,18
12,364,1,16/03/2021,650,19,20147,15755
12,364,2,16/03/2021,161,130,2756,1239
12,364,3,16/03/2021,0,0,5214,0
13,364,1,16/03/2021,4830,1009,125701,70294
13,364,2,16/03/2021,106,319,7984,4009
13,364,3,16/03/2021,31,0,32391,2
14,364,1,16/03/2021,1354,73,43015,28690
14,364,2,16/03/2021,4,153,3597,1349
14,364,3,16/03/2021,16,0,20883,1
15,364,1,16/03/2021,320,1,10945,9336
15,364,2,16/03/2021,5,5,585,67
15,364,3,16/03/2021,2,0,4170,0
16,364,1,16/03/2021,855,407,24534,19067
16,364,2,16/03/2021,0,0,837,3
16,364,3,16/03/2021,0,0,7215,1
17,364,1,16/03/2021,870,528,49924,34549
17,364,2,16/03/2021,0,0,1424,2
17,364,3,16/03/2021,8,0,16330,0
18,364,1,16/03/2021,368,239,22346,14358
18,364,2,16/03/2021,0,98,2057,405
18,364,3,16/03/2021,0,0,4269,1
19,364,1,16/03/2021,560,273,21648,11624
19,364,2,16/03/2021,94,0,504,17
19,364,3,16/03/2021,27,0,6026,1
21,364,1,16/03/2021,1447,18,26840,16239
21,364,2,16/03/2021,293,42,9941,8402
21,364,3,16/03/2021,9,0,14511,1
22,364,1,16/03/2021,1401,638,48493,28144
22,364,2,16/03/2021,152,127,1079,213
22,364,3,16/03/2021,3,0,12344,0
23,364,1,16/03/2021,184,92,11080,7240
23,364,2,16/03/2021,0,0,0,0
23,364,3,16/03/2021,2,0,2388,0
24,364,1,16/03/2021,1002,193,25428,16078
24,364,2,16/03/2021,118,0,1981,0
24,364,3,16/03/2021,7,0,8959,1
25,364,1,16/03/2021,1059,23,22452,14732
25,364,2,16/03/2021,189,50,10231,9682
25,364,3,16/03/2021,4,0,10373,0
26,364,1,16/03/2021,1199,362,31886,18019
26,364,2,16/03/2021,19,69,2632,2337
26,364,3,16/03/2021,3,0,12721,5
27,364,1,16/03/2021,1431,212,36552,16912
27,364,2,16/03/2021,0,0,32,1
27,364,3,16/03/2021,0,0,8464,0
28,364,1,16/03/2021,396,229,25512,14812
28,364,2,16/03/2021,318,0,2383,698
28,364,3,16/03/2021,0,0,7521,1
29,364,1,16/03/2021,1485,650,58261,35083
29,364,2,16/03/2021,285,61,1679,64
29,364,3,16/03/2021,16,0,26692,1
2A,364,1,16/03/2021,426,97,16067,7217
2A,364,2,16/03/2021,2,242,1391,942
2A,364,3,16/03/2021,1,0,2511,0
2B,364,1,16/03/2021,562,238,16100,9266
2B,364,2,16/03/2021,0,0,4,2
2B,364,3,16/03/2021,2,0,2803,0
30,364,1,16/03/2021,1077,1005,48947,27803
30,364,2,16/03/2021,200,0,3867,27
30,364,3,16/03/2021,2,0,14753,2
31,364,1,16/03/2021,1624,707,59288,46268
31,364,2,16/03/2021,57,46,1162,673
31,364,3,16/03/2021,23,0,35488,4
32,364,1,16/03/2021,306,299,15803,10746
32,364,2,16/03/2021,0,0,2,1
32,364,3,16/03/2021,0,0,4470,0
33,364,1,16/03/2021,2982,845,81288,56962
33,364,2,16/03/2021,503,0,4555,1
33,364,3,16/03/2021,32,0,48261,1
34,364,1,16/03/2021,2728,596,69886,43811
34,364,2,16/03/2021,103,0,1262,6
34,364,3,16/03/2021,14,0,29863,0
35,364,1,16/03/2021,1870,390,56300,34850
35,364,2,16/03/2021,570,251,3830,624
35,364,3,16/03/2021,19,0,26940,1
36,364,1,16/03/2021,446,62,19262,13922
36,364,2,16/03/2021,0,0,1,0
36,364,3,16/03/2021,0,0,4987,0
37,364,1,16/03/2021,959,390,32428,20907
37,364,2,16/03/2021,51,17,916,142
37,364,3,16/03/2021,34,0,16102,2
38,364,1,16/03/2021,1676,1150,67631,35022
38,364,2,16/03/2021,377,22,6836,22
38,364,3,16/03/2021,11,0,33316,2
39,364,1,16/03/2021,398,22,14603,9970
39,364,2,16/03/2021,153,1,8670,8114
39,364,3,16/03/2021,2,0,5369,0
40,364,1,16/03/2021,776,17,26018,19459
40,364,2,16/03/2021,101,162,1888,164
40,364,3,16/03/2021,8,0,11728,0
41,364,1,16/03/2021,746,379,21712,13916
41,364,2,16/03/2021,282,0,2447,0
41,364,3,16/03/2021,1,0,5696,0
42,364,1,16/03/2021,1245,707,46700,27065
42,364,2,16/03/2021,181,7,1319,247
42,364,3,16/03/2021,5,0,17037,4
43,364,1,16/03/2021,795,169,18696,12756
43,364,2,16/03/2021,47,0,702,572
43,364,3,16/03/2021,1,0,4200,1
44,364,1,16/03/2021,1665,313,64949,45066
44,364,2,16/03/2021,403,220,3716,352
44,364,3,16/03/2021,5,0,33013,2
45,364,1,16/03/2021,825,697,34775,23426
45,364,2,16/03/2021,105,118,1429,163
45,364,3,16/03/2021,4,0,11430,1
46,364,1,16/03/2021,746,170,15596,8702
46,364,2,16/03/2021,0,0,2,2
46,364,3,16/03/2021,0,0,3197,0
47,364,1,16/03/2021,671,132,17859,12540
47,364,2,16/03/2021,72,0,667,0
47,364,3,16/03/2021,1,0,5347,0
48,364,1,16/03/2021,160,69,6310,4600
48,364,2,16/03/2021,0,0,0,0
48,364,3,16/03/2021,0,0,2108,0
49,364,1,16/03/2021,1518,410,43418,28445
49,364,2,16/03/2021,187,374,2718,487
49,364,3,16/03/2021,7,0,19183,0
50,364,1,16/03/2021,1085,150,35153,20684
50,364,2,16/03/2021,226,116,3325,649
50,364,3,16/03/2021,2,0,11257,0
51,364,1,16/03/2021,1223,177,29234,15220
51,364,2,16/03/2021,226,0,3541,2216
51,364,3,16/03/2021,19,0,14805,0
52,364,1,16/03/2021,203,11,9281,6418
52,364,2,16/03/2021,0,0,0,0
52,364,3,16/03/2021,0,1,3719,1
53,364,1,16/03/2021,1026,154,19004,12173
53,364,2,16/03/2021,5,149,1241,150
53,364,3,16/03/2021,0,0,6692,1
54,364,1,16/03/2021,1121,67,42474,21567
54,364,2,16/03/2021,407,35,8168,1828
54,364,3,16/03/2021,5,0,20208,0
55,364,1,16/03/2021,568,93,9148,6596
55,364,2,16/03/2021,0,0,0,0
55,364,3,16/03/2021,0,0,4373,0
56,364,1,16/03/2021,981,854,48323,30011
56,364,2,16/03/2021,59,104,1253,174
56,364,3,16/03/2021,36,0,18807,0
57,364,1,16/03/2021,2811,1074,87008,32833
57,364,2,16/03/2021,223,0,10861,5303
57,364,3,16/03/2021,14,0,24890,0
58,364,1,16/03/2021,591,238,16981,11634
58,364,2,16/03/2021,126,0,1452,1167
58,364,3,16/03/2021,0,0,4382,0
59,364,1,16/03/2021,3638,1272,150743,67502
59,364,2,16/03/2021,0,0,2505,7
59,364,3,16/03/2021,11,1,67835,2
60,364,1,16/03/2021,1490,528,40863,16006
60,364,2,16/03/2021,53,67,3545,1824
60,364,3,16/03/2021,2,2,9599,2
61,364,1,16/03/2021,716,13,23965,17083
61,364,2,16/03/2021,0,0,0,0
61,364,3,16/03/2021,0,0,4661,0
62,364,1,16/03/2021,2558,665,89361,31824
62,364,2,16/03/2021,132,0,2716,4
62,364,3,16/03/2021,20,0,43007,4
63,364,1,16/03/2021,1094,315,34073,23115
63,364,2,16/03/2021,618,0,2311,34
63,364,3,16/03/2021,15,0,18657,0
64,364,1,16/03/2021,1724,236,49293,31770
64,364,2,16/03/2021,229,0,1643,4
64,364,3,16/03/2021,2,0,15778,0
65,364,1,16/03/2021,603,96,18525,12430
65,364,2,16/03/2021,0,94,618,95
65,364,3,16/03/2021,3,0,5060,0
66,364,1,16/03/2021,929,78,32048,23518
66,364,2,16/03/2021,2,168,2238,892
66,364,3,16/03/2021,8,0,11639,1
67,364,1,16/03/2021,1291,1150,52380,36972
67,364,2,16/03/2021,179,103,6211,4650
67,364,3,16/03/2021,39,0,29218,3
68,364,1,16/03/2021,1687,462,40723,21152
68,364,2,16/03/2021,287,0,12277,8283
68,364,3,16/03/2021,21,0,15947,4
69,364,1,16/03/2021,3355,555,94614,51181
69,364,2,16/03/2021,341,0,1811,1
69,364,3,16/03/2021,50,0,40013,2
70,364,1,16/03/2021,505,79,13312,6692
70,364,2,16/03/2021,137,0,1594,1053
70,364,3,16/03/2021,0,0,4298,0
71,364,1,16/03/2021,1711,96,42266,22418
71,364,2,16/03/2021,96,0,2456,1932
71,364,3,16/03/2021,1,0,10720,0
72,364,1,16/03/2021,879,173,25764,18293
72,364,2,16/03/2021,147,0,1298,2
72,364,3,16/03/2021,12,0,9905,1
73,364,1,16/03/2021,774,283,26084,18747
73,364,2,16/03/2021,6,41,633,41
73,364,3,16/03/2021,5,1,11741,1
74,364,1,16/03/2021,1264,185,33674,21872
74,364,2,16/03/2021,640,42,2420,80
74,364,3,16/03/2021,8,0,16615,1
75,364,1,16/03/2021,4815,479,141161,75235
75,364,2,16/03/2021,4,3,7519,6645
75,364,3,16/03/2021,76,0,71598,3
76,364,1,16/03/2021,2201,151,72765,47026
76,364,2,16/03/2021,302,165,6242,1374
76,364,3,16/03/2021,6,0,29922,1
77,364,1,16/03/2021,2407,287,59755,30068
77,364,2,16/03/2021,0,0,22,4
77,364,3,16/03/2021,8,0,20182,2
78,364,1,16/03/2021,1656,356,56535,31277
78,364,2,16/03/2021,880,13,9930,3825
78,364,3,16/03/2021,8,0,27233,0
79,364,1,16/03/2021,719,48,20120,15389
79,364,2,16/03/2021,9,71,2207,131
79,364,3,16/03/2021,0,0,9016,1
80,364,1,16/03/2021,840,207,31711,15357
80,364,2,16/03/2021,20,101,4564,3776
80,364,3,16/03/2021,8,1,14487,1
81,364,1,16/03/2021,716,125,22357,15338
81,364,2,16/03/2021,1,116,2356,326
81,364,3,16/03/2021,5,0,8752,1
82,364,1,16/03/2021,193,331,18145,11379
82,364,2,16/03/2021,0,0,3,1
82,364,3,16/03/2021,1,0,5572,0
83,364,1,16/03/2021,2098,401,56209,33813
83,364,2,16/03/2021,436,146,12069,8374
83,364,3,16/03/2021,12,0,18220,0
84,364,1,16/03/2021,1163,286,31982,20905
84,364,2,16/03/2021,0,0,4,3
84,364,3,16/03/2021,5,0,10028,0
85,364,1,16/03/2021,1447,407,43974,27143
85,364,2,16/03/2021,167,64,1904,125
85,364,3,16/03/2021,3,0,14132,0
86,364,1,16/03/2021,773,168,30009,20210
86,364,2,16/03/2021,45,0,1091,1
86,364,3,16/03/2021,1,0,11576,0
87,364,1,16/03/2021,947,237,24829,14765
87,364,2,16/03/2021,101,0,1503,2
87,364,3,16/03/2021,1,0,11207,0
88,364,1,16/03/2021,875,273,25458,14906
88,364,2,16/03/2021,140,0,1313,529
88,364,3,16/03/2021,2,0,8574,0
89,364,1,16/03/2021,930,115,21213,12019
89,364,2,16/03/2021,8,1,1228,1146
89,364,3,16/03/2021,0,0,4907,2
90,364,1,16/03/2021,172,27,9565,7435
90,364,2,16/03/2021,224,64,1054,549
90,364,3,16/03/2021,3,0,3563,0
91,364,1,16/03/2021,1840,225,61974,33752
91,364,2,16/03/2021,677,0,1111,3
91,364,3,16/03/2021,6,0,19928,0
92,364,1,16/03/2021,2783,378,75733,40769
