id_dep,id_date,n_dose1,n_dose2,n_cum_dose1,n_cum_dose2
974,354,807,425,21768,7765
976,354,0,0,6179,1712
977,354,0,0,285,67
978,354,0,0,330,93
0,355,0,0,2,2
1,355,42,1,28381,13098
2,355,1498,35,30837,13697
3,355,2,0,32743,18160
4,355,491,0,12687,8055
5,355,510,1,8976,4993
6,355,8141,4,95376,40788
7,355,681,0,24016,9662
8,355,73,0,18470,9738
9,355,122,0,10175,6369
10,355,767,0,19490,11196
11,355,645,27,21864,11096
12,355,140,0,21988,14322
13,355,4173,114,117180,62316
14,355,1185,50,50811,26676
15,355,80,0,12760,8454
16,355,89,1,26257,15861
17,355,178,1,53161,29472
18,355,6,103,23992,11762
19,355,461,35,20591,9663
21,355,1,0,37812,22070
22,355,216,0,46518,22020
23,355,311,0,10902,6754
24,355,229,1,26473,13467
25,355,9,0,33322,21435
26,355,2972,44,35387,16816
27,355,618,2,29573,15370
28,355,964,3,25800,12414
29,355,410,76,64048,29867
2A,355,991,38,14595,6401
2B,355,358,58,14366,6894
30,355,1825,0,50448,23118
31,355,5306,1,72513,40064
32,355,25,1,16159,8740
33,355,693,141,91292,49914
34,355,1229,5,68814,37349
35,355,0,0,62718,31771
36,355,336,0,18906,12243
37,355,469,0,36158,17383
38,355,112,0,77049,28464
39,355,239,0,23081,16008
40,355,87,1,28822,16090
41,355,496,0,22130,11046
42,355,1483,4,48803,23224
43,355,12,0,17647,10868
44,355,984,1,74818,38941
45,355,140,49,37705,18655
46,355,100,1,13630,7159
47,355,329,0,17801,10562
48,355,73,0,6234,4077
49,355,621,0,47438,23153
50,355,550,40,35585,18682
51,355,248,2,31780,16926
52,355,0,0,9684,6033
53,355,275,0,19255,10954
54,355,2584,3,48761,23173
55,355,69,0,9356,6256
56,355,282,3,51615,25379
57,355,5971,139,90082,30162
58,355,61,0,17964,10951
59,355,7465,12,150051,59099
60,355,869,6,35634,14945
61,355,154,0,22048,16261
62,355,7984,6,83168,26514
63,355,506,0,39046,19600
64,355,582,78,48143,27219
65,355,243,1,19089,10559
66,355,1084,89,35641,20664
67,355,456,265,65920,33036
68,355,833,51,50131,21337
69,355,628,3,93377,46716
70,355,212,1,13630,6614
71,355,38,0,39972,21346
72,355,444,0,28241,15313
73,355,447,1,29489,15380
74,355,1308,66,36050,17839
75,355,9187,181,155810,72273
76,355,1247,18,76700,43480
77,355,3150,9,55199,26848
78,355,3420,22,65246,29801
79,355,77,0,23371,13847
80,355,1784,47,35893,14983
81,355,154,94,25580,13338
82,355,295,0,18561,9729
83,355,2167,0,62360,33448
84,355,465,2,31365,17457
85,355,320,5,43421,22845
86,355,345,0,32863,17368
87,355,253,0,26983,13074
88,355,1007,57,26492,12231
89,355,273,13,20192,11481
90,355,18,0,11004,6999
91,355,3159,18,57725,28554
92,355,2858,9,72578,35272
93,355,4225,0,60748,26867
94,355,3590,89,66398,32467
95,355,4165,177,56063,25725
970,355,0,0,1,0
971,355,0,0,4767,1502
972,355,95,0,5730,2999
973,355,0,0,4851,1607
974,355,0,0,21768,7765
976,355,0,0,6179,1712
977,355,0,0,285,67
978,355,0,0,330,93
0,356,0,0,2,2
1,356,714,578,29095,13676
2,356,550,279,31387,13976
3,356,231,212,32974,18372
4,356,37,82,12724,8137
5,356,552,122,9528,5115
6,356,3572,351,98948,41139
7,356,343,260,24359,9922
8,356,216,88,18686,9826
9,356,376,48,10551,6417
10,356,489,429,19979,11625
11,356,360,325,22224,11421
12,356,234,189,22222,14511
13,356,3859,1617,121039,63933
14,356,1244,755,52055,27431
15,356,94,167,12854,8621
16,356,435,319,26692,16180
17,356,1006,836,54167,30308
18,356,334,337,24326,12099
19,356,632,167,21223,9830
21,356,752,404,38564,22474
22,356,1281,585,47799,22605
23,356,195,69,11097,6823
24,356,520,252,26993,13719
25,356,534,630,33856,22065
26,356,903,589,36290,17405
27,356,1200,288,30773,15658
28,356,395,299,26195,12713
29,356,1240,451,65288,30318
2A,356,919,81,15514,6482
2B,356,297,235,14663,7129
30,356,1450,728,51898,23846
31,356,1567,1041,74080,41105
32,356,231,271,16390,9011
33,356,2648,1070,93940,50984
34,356,2703,930,71517,38279
35,356,1447,410,64165,32181
36,356,250,258,19156,12501
37,356,659,362,36817,17745
38,356,2393,679,79442,29143
39,356,284,444,23365,16452
40,356,819,407,29641,16497
41,356,289,328,22419,11374
42,356,1391,425,50194,23649
43,356,444,429,18091,11297
44,356,1736,491,76554,39432
45,356,707,719,38412,19374
46,356,341,219,13971,7378
47,356,455,215,18256,10777
48,356,340,69,6574,4146
49,356,1354,640,48792,23793
50,356,1016,663,36601,19345
51,356,970,61,32750,16987
52,356,383,99,10067,6132
53,356,369,150,19624,11104
54,356,1278,5,50039,23178
55,356,324,1,9680,6257
56,356,1123,304,52738,25683
57,356,2238,875,92320,31037
58,356,147,290,18111,11241
59,356,4412,753,154463,59852
60,356,950,284,36584,15229
61,356,271,228,22319,16489
62,356,2157,200,85325,26714
63,356,956,661,40002,20261
64,356,1508,743,49651,27962
65,356,393,362,19482,10921
66,356,686,512,36327,21176
67,356,1146,775,67066,33811
68,356,1455,1141,51586,22478
69,356,2820,887,96197,47603
70,356,549,182,14179,6796
71,356,1437,720,41409,22066
72,356,548,413,28789,15726
73,356,586,531,30075,15911
74,356,1171,675,37221,18514
75,356,5434,1078,161244,73351
76,356,2069,1156,78769,44636
77,356,1205,450,56404,27298
78,356,1432,646,66678,30447
79,356,342,306,23713,14153
80,356,710,612,36603,15595
81,356,456,333,26036,13671
82,356,597,147,19158,9876
83,356,817,1280,63177,34728
84,356,807,571,32172,18028
85,356,1713,436,45134,23281
86,356,458,523,33321,17891
87,356,855,220,27838,13294
88,356,707,675,27199,12906
89,356,552,317,20744,11798
90,356,238,227,11242,7226
91,356,1383,894,59108,29448
92,356,2294,643,74872,35915
93,356,1950,879,62698,27746
94,356,1736,668,68134,33135
95,356,1526,707,57589,26432
970,356,0,0,1,0
971,356,108,117,4875,1619
972,356,191,124,5921,3123
973,356,185,33,5036,1640
974,356,431,486,22199,8251
976,356,120,24,6299,1736
977,356,1,0,286,67
978,356,29,7,359,100
0,357,0,0,2,2
1,357,1296,633,30391,14309
2,357,958,360,32345,14336
3,357,1010,394,33984,18766
4,357,215,244,12939,8381
5,357,510,178,10038,5293
6,357,4099,544,103047,41683
7,357,1077,384,25436,10306
8,357,669,104,19355,9930
9,357,431,145,10982,6562
10,357,667,421,20646,12046
11,357,919,392,23143,11813
12,357,714,258,22936,14769
13,357,4970,2015,126009,65948
14,357,1727,649,53782,28080
15,357,277,285,13131,8906
16,357,753,695,27445,16875
17,357,1698,596,55865,30904
18,357,409,388,24735,12487
19,357,833,253,22056,10083
21,357,1504,455,40068,22929
22,357,1796,699,49595,23304
23,357,417,91,11514,6914
24,357,1152,460,28145,14179
25,357,989,673,34845,22738
26,357,1301,492,37591,17897
27,357,1813,227,32586,15885
28,357,972,351,27167,13064
29,357,2469,845,67757,31163
2A,357,916,153,16430,6635
2B,357,364,491,15027,7620
30,357,2234,672,54132,24518
31,357,2737,1128,76817,42233
32,357,630,304,17020,9315
33,357,4329,1236,98269,52220
34,357,3939,1186,75456,39465
35,357,3174,397,67339,32578
36,357,446,199,19602,12700
37,357,1637,685,38454,18430
38,357,3902,941,83344,30084
39,357,826,430,24191,16882
40,357,1475,706,31116,17203
41,357,1038,413,23457,11787
42,357,1954,403,52148,24052
43,357,618,309,18709,11606
44,357,3294,1084,79848,40516
45,357,1212,695,39624,20069
46,357,729,275,14700,7653
47,357,500,481,18756,11258
48,357,375,56,6949,4202
49,357,2007,648,50799,24441
50,357,1517,563,38118,19908
51,357,1640,46,34390,17033
52,357,535,88,10602,6220
53,357,869,203,20493,11307
54,357,2535,19,52574,23197
55,357,618,27,10298,6284
56,357,2011,608,54749,26291
57,357,3341,1040,95661,32077
58,357,538,528,18649,11769
59,357,6415,952,160878,60804
60,357,1575,340,38159,15569
61,357,616,166,22935,16655
62,357,3738,269,89063,26983
63,357,1514,692,41516,20953
64,357,2017,837,51668,28799
65,357,601,386,20083,11307
66,357,1210,598,37537,21774
67,357,2166,818,69232,34629
68,357,1647,1298,53233,23776
69,357,4523,939,100720,48542
70,357,812,141,14991,6937
71,357,2127,439,43536,22505
72,357,982,604,29771,16330
73,357,937,572,31012,16483
74,357,1841,674,39062,19188
75,357,7085,1588,168329,74939
76,357,3536,1065,82305,45701
77,357,2458,544,58862,27842
78,357,2881,773,69559,31220
79,357,828,333,24541,14486
80,357,1304,885,37907,16480
81,357,762,349,26798,14020
82,357,579,226,19737,10102
83,357,1847,1216,65024,35944
84,357,1327,556,33499,18584
85,357,2221,514,47355,23795
86,357,1360,503,34681,18394
87,357,1273,220,29111,13514
88,357,1089,464,28288,13370
89,357,991,239,21735,12037
90,357,414,141,11656,7367
91,357,2485,804,61593,30252
92,357,3320,773,78192,36688
93,357,2842,779,65540,28525
94,357,2373,762,70507,33897
95,357,2535,437,60124,26869
970,357,0,0,1,0
971,357,224,168,5099,1787
972,357,271,124,6192,3247
973,357,329,77,5365,1717
974,357,649,664,22848,8915
976,357,325,32,6624,1768
977,357,1,0,287,67
978,357,19,29,378,129
0,358,0,0,2,2
1,358,1132,437,31523,14746
2,358,888,425,33233,14761
3,358,932,460,34916,19226
4,358,397,357,13336,8738
5,358,488,108,10526,5401
6,358,3453,480,106500,42163
7,358,833,449,26269,10755
8,358,1034,102,20389,10032
9,358,557,42,11539,6604
10,358,651,341,21297,12387
11,358,1110,476,24253,12289
12,358,764,674,23700,15443
13,358,5094,1822,131103,67770
14,358,1785,572,55567,28652
15,358,403,228,13534,9134
16,358,600,666,28045,17541
17,358,2035,604,57900,31508
18,358,423,430,25158,12917
19,358,1132,284,23188,10367
21,358,1458,568,41526,23497
22,358,1950,1079,51545,24383
23,358,342,28,11856,6942
24,358,1114,449,29259,14628
25,358,1143,585,35988,23323
26,358,1180,474,38771,18371
27,358,2094,234,34680,16119
28,358,1340,595,28507,13659
29,358,2375,872,70132,32035
2A,358,597,127,17027,6762
2B,358,619,440,15646,8060
30,358,2346,581,56478,25099
31,358,2525,1038,79342,43271
32,358,477,297,17497,9612
33,358,4951,1087,103220,53307
34,358,3935,1220,79391,40685
35,358,2868,483,70207,33061
36,358,710,393,20312,13093
37,358,1595,799,40049,19229
38,358,3430,911,86774,30995
39,358,976,330,25167,17212
40,358,1725,706,32841,17909
41,358,709,418,24166,12205
42,358,2036,368,54184,24420
43,358,664,477,19373,12083
44,358,3035,995,82883,41511
45,358,1578,816,41202,20885
46,358,646,242,15346,7895
47,358,649,299,19405,11557
48,358,260,52,7209,4254
49,358,2456,828,53255,25269
50,358,1586,269,39704,20177
51,358,1968,40,36358,17073
52,358,304,107,10906,6327
53,358,799,93,21292,11400
54,358,3085,18,55659,23215
55,358,392,12,10690,6296
56,358,1994,829,56743,27120
57,358,3538,857,99199,32934
58,358,766,224,19415,11993
59,358,6861,963,167739,61767
60,358,1904,341,40063,15910
61,358,661,160,23596,16815
62,358,4000,476,93063,27459
63,358,1594,576,43110,21529
64,358,2040,880,53708,29679
65,358,595,293,20678,11600
66,358,1281,522,38818,22296
67,358,2387,1056,71619,35685
68,358,1941,1533,55174,25309
69,358,4857,709,105577,49251
70,358,618,157,15609,7094
71,358,2147,386,45683,22891
72,358,1105,630,30876,16960
73,358,943,561,31955,17044
74,358,1700,737,40762,19925
75,358,6918,1664,175247,76603
76,358,3529,965,85834,46666
77,358,2341,537,61203,28379
78,358,3018,985,72577,32205
79,358,1135,395,25676,14881
80,358,1682,675,39589,17155
81,358,864,392,27662,14412
82,358,766,232,20503,10334
83,358,2247,1402,67271,37346
84,358,1380,546,34879,19130
85,358,1814,579,49169,24374
86,358,944,508,35625,18902
87,358,1287,205,30398,13719
88,358,1045,459,29333,13829
89,358,923,206,22658,12243
90,358,338,184,11994,7551
91,358,2511,1017,64104,31269
92,358,3770,772,81962,37460
93,358,2780,884,68320,29409
94,358,2962,889,73469,34786
95,358,2241,774,62365,27643
970,358,0,0,1,0
971,358,202,155,5301,1942
972,358,320,118,6512,3365
973,358,346,109,5711,1826
974,358,644,735,23492,9650
976,358,107,131,6731,1899
977,358,0,0,287,67
978,358,21,27,399,156
0,359,0,0,2,2
1,359,1598,586,33121,15332
2,359,1285,317,34518,15078
3,359,1670,613,36586,19839
4,359,494,338,13830,9076
5,359,366,123,10892,5524
6,359,5541,648,112041,42811
7,359,1345,400,27614,11155
8,359,953,226,21342,10258
9,359,651,38,12190,6642
10,359,1159,203,22456,12590
11,359,1494,422,25747,12711
12,359,910,659,24610,16102
13,359,7133,1881,138236,69651
14,359,2728,414,58295,29066
15,359,433,154,13967,9288
16,359,1386,525,29431,18066
17,359,3206,1004,61106,32512
18,359,513,421,25671,13338
19,359,1256,283,24444,10650
21,359,2030,581,43556,24078
22,359,2316,1670,53861,26053
23,359,322,47,12178,6989
24,359,1579,493,30838,15121
25,359,1637,526,37625,23849
26,359,1577,599,40348,18970
27,359,2115,182,36795,16301
28,359,1503,737,30010,14396
29,359,4385,925,74517,32960
2A,359,710,257,17737,7019
2B,359,579,358,16225,8418
30,359,3025,616,59503,25715
31,359,4270,1048,83612,44319
32,359,844,299,18341,9911
33,359,7420,1016,110640,54323
34,359,5265,1149,84656,41834
35,359,4112,610,74319,33671
36,359,800,277,21112,13370
37,359,1996,655,42045,19884
38,359,5027,1176,91801,32171
39,359,816,452,25983,17664
40,359,1964,696,34805,18605
41,359,1172,642,25338,12847
42,359,3000,505,57184,24925
43,359,951,414,20324,12497
44,359,4330,1699,87213,43210
45,359,1693,709,42895,21594
46,359,814,257,16160,8152
47,359,897,358,20302,11915
48,359,332,78,7541,4332
49,359,3144,1388,56399,26657
50,359,2312,295,42016,20472
51,359,2309,63,38667,17136
52,359,570,20,11476,6347
53,359,1241,226,22533,11626
54,359,3274,12,58933,23227
55,359,583,134,11273,6430
56,359,3222,716,59965,27836
57,359,3943,1130,103142,34064
58,359,832,233,20247,12226
59,359,9265,1669,177004,63436
60,359,2284,318,42347,16228
61,359,1107,116,24703,16931
62,359,5861,1425,98924,28884
63,359,2952,687,46062,22216
64,359,2877,859,56585,30538
65,359,763,307,21441,11907
66,359,1444,570,40262,22866
67,359,3137,1279,74756,36964
68,359,2601,1683,57775,26992
69,359,6378,456,111955,49707
70,359,680,245,16289,7339
71,359,2611,452,48294,23343
72,359,1565,417,32441,17377
73,359,1357,491,33312,17535
74,359,2342,657,43104,20582
75,359,9549,2026,184796,78629
76,359,5532,793,91366,47459
77,359,3440,574,64643,28953
78,359,4112,1224,76689,33429
79,359,1628,278,27304,15159
80,359,1873,745,41462,17900
81,359,1329,295,28991,14707
82,359,953,265,21456,10599
83,359,3523,2168,70794,39514
84,359,1929,565,36808,19695
85,359,3093,1077,52262,25451
86,359,1770,518,37395,19420
87,359,1725,247,32123,13966
88,359,1416,338,30749,14167
89,359,1068,226,23726,12469
90,359,341,101,12335,7652
91,359,3521,995,67625,32264
92,359,4796,1332,86758,38792
93,359,3359,1123,71679,30532
94,359,3632,708,77101,35494
95,359,3068,1025,65433,28668
970,359,0,0,1,0
971,359,95,43,5396,1985
972,359,315,70,6827,3435
973,359,253,106,5964,1932
974,359,672,693,24164,10343
976,359,104,62,6835,1961
977,359,14,16,301,83
978,359,0,0,399,156
0,360,0,0,2,2
1,360,1960,497,35081,15829
2,360,1679,403,36197,15481
3,360,1290,835,37876,20674
4,360,676,194,14506,9270
5,360,424,64,11316,5588
6,360,5707,535,117748,43346
7,360,1550,469,29164,11624
8,360,1520,486,22862,10744
9,360,654,27,12844,6669
10,360,1315,194,23771,12784
11,360,1428,305,27175,13016
12,360,1208,500,25818,16602
13,360,8088,1647,146324,71298
14,360,3975,485,62270,29551
15,360,511,52,14478,9340
16,360,1146,420,30577,18486
17,360,3283,579,64389,33091
18,360,702,271,26373,13609
19,360,1126,354,25570,11004
21,360,2719,366,46275,24444
22,360,3007,810,56868,26863
23,360,610,49,12788,7038
24,360,2008,330,32846,15451
25,360,1966,347,39591,24196
26,360,2148,423,42496,19393
27,360,2781,127,39576,16428
28,360,2247,536,32257,14932
29,360,5200,872,79717,33832
2A,360,543,295,18280,7314
2B,360,928,251,17153,8669
30,360,3047,316,62550,26031
31,360,5163,1072,88775,45391
32,360,878,275,19219,10186
33,360,9947,1037,120587,55360
34,360,6323,770,90979,42604
35,360,5961,476,80280,34147
36,360,1380,241,22492,13611
37,360,3170,400,45215,20284
38,360,7024,922,98825,33093
39,360,792,234,26775,17898
40,360,2010,511,36815,19116
41,360,1101,357,26439,13204
42,360,2983,656,60167,25581
43,360,944,461,21268,12958
44,360,5796,1159,93009,44369
45,360,2040,530,44935,22124
46,360,911,221,17071,8373
47,360,1338,256,21640,12171
48,360,253,145,7794,4477
49,360,3719,867,60118,27524
50,360,2848,192,44864,20664
51,360,3207,41,41874,17177
52,360,517,51,11993,6398
53,360,1575,116,24108,11742
54,360,4642,17,63575,23244
55,360,760,63,12033,6493
56,360,4125,833,64090,28669
57,360,5037,1057,108179,35121
58,360,822,167,21069,12393
59,360,11888,1133,188892,64569
60,360,2561,465,44908,16693
61,360,1445,73,26148,17004
62,360,6320,1179,105244,30063
63,360,3483,322,49545,22538
64,360,3477,641,60062,31179
65,360,1010,202,22451,12109
66,360,2380,549,42642,23415
67,360,5090,1171,79846,38135
68,360,2569,1316,60344,28308
69,360,8509,437,120464,50144
70,360,946,143,17235,7482
71,360,2585,493,50879,23836
72,360,1354,447,33795,17824
73,360,1979,446,35291,17981
74,360,3138,644,46242,21226
75,360,11354,1869,196150,80498
76,360,6549,433,97915,47892
77,360,3824,546,68467,29499
78,360,5305,1133,81994,34562
79,360,1653,95,28957,15254
80,360,3089,613,44551,18513
81,360,1639,289,30630,14996
82,360,982,99,22438,10698
83,360,3528,1492,74322,41006
84,360,2026,642,38834,20337
85,360,2690,733,54952,26184
86,360,2153,386,39548,19806
87,360,2067,271,34190,14237
88,360,1302,444,32051,14611
89,360,1261,321,24987,12790
90,360,511,114,12846,7766
91,360,4594,815,72219,33079
92,360,6498,1221,93256,40013
93,360,4018,1094,75697,31626
94,360,4277,692,81378,36186
95,360,3418,585,68851,29253
970,360,0,0,1,0
971,360,201,186,5597,2171
972,360,383,41,7210,3476
973,360,276,82,6240,2014
974,360,721,619,24885,10962
976,360,166,94,7001,2055
977,360,26,20,327,103
978,360,49,21,448,177
0,361,0,0,2,2
1,361,1439,38,36520,15867
2,361,2546,209,38743,15690
3,361,838,104,38714,20778
4,361,1043,50,15549,9320
5,361,737,64,12053,5652
6,361,10101,111,127849,43457
7,361,643,85,29807,11709
8,361,782,107,23644,10851
9,361,381,1,13225,6670
10,361,879,20,24650,12804
11,361,1099,182,28274,13198
12,361,889,109,26707,16711
13,361,6269,562,152593,71860
14,361,1834,155,64104,29706
15,361,341,0,14819,9340
16,361,709,5,31286,18491
17,361,1164,1,65553,33092
18,361,1152,239,27525,13848
19,361,1079,157,26649,11161
21,361,1904,130,48179,24574
22,361,1671,209,58539,27072
23,361,233,8,13021,7046
24,361,1329,174,34175,15625
25,361,1074,54,40665,24250
26,361,1860,295,44356,19688
27,361,1889,84,41465,16512
28,361,1216,120,33473,15052
29,361,2747,371,82464,34203
2A,361,594,190,18874,7504
2B,361,459,107,17612,8776
30,361,2153,233,64703,26264
31,361,2688,448,91463,45839
32,361,487,244,19706,10430
33,361,4916,156,125503,55516
34,361,3013,136,93992,42740
35,361,2376,82,82656,34229
36,361,557,119,23049,13730
37,361,1932,169,47147,20453
38,361,3724,84,102549,33177
39,361,781,93,27556,17991
40,361,946,247,37761,19363
41,361,1215,0,27654,13204
42,361,1435,287,61602,25868
43,361,780,86,22048,13044
44,361,3551,258,96560,44627
45,361,960,23,45895,22147
46,361,490,0,17561,8373
47,361,886,95,22526,12266
48,361,293,0,8087,4477
49,361,1437,196,61555,27720
50,361,1943,120,46807,20784
51,361,2534,3,44408,17180
52,361,483,0,12476,6398
53,361,801,3,24909,11745
54,361,3695,5,67270,23249
55,361,517,1,12550,6494
56,361,1811,126,65901,28795
57,361,6218,821,114397,35942
58,361,502,65,21571,12458
59,361,16278,596,205170,65165
60,361,3783,104,48691,16797
61,361,726,38,26874,17042
62,361,13922,277,119166,30340
63,361,2025,28,51570,22566
64,361,2220,140,62282,31319
65,361,344,91,22795,12200
66,361,1063,290,43705,23705
67,361,3860,761,83706,38896
68,361,3287,112,63631,28420
69,361,4822,94,125286,50238
70,361,557,94,17792,7576
71,361,943,32,51822,23868
72,361,973,105,34768,17929
73,361,1153,162,36444,18143
74,361,1924,198,48166,21424
75,361,8178,436,204328,80934
76,361,4596,64,102511,47956
77,361,4460,67,72927,29566
78,361,4602,42,86596,34604
79,361,1120,0,30077,15254
80,361,3993,126,48544,18639
81,361,988,172,31618,15168
82,361,548,43,22986,10741
83,361,4251,94,78573,41100
84,361,711,8,39545,20345
85,361,1355,131,56307,26315
86,361,1412,78,40960,19884
87,361,1282,2,35472,14239
88,361,1184,127,33235,14738
89,361,624,26,25611,12816
90,361,535,28,13381,7794
91,361,5096,157,77315,33236
92,361,4979,42,98235,40055
93,361,4227,421,79924,32047
94,361,4190,286,85568,36472
95,361,3452,315,72303,29568
970,361,0,0,1,0
971,361,44,15,5641,2186
972,361,153,21,7363,3497
973,361,110,2,6350,2016
974,361,666,595,25551,11557
976,361,0,0,7001,2055
977,361,0,0,327,103
978,361,0,0,448,177
0,362,0,0,2,2
1,362,121,4,36641,15871
2,362,1426,7,40169,15697
3,362,1,0,38715,20778
4,362,450,0,15999,9320
5,362,646,0,12699,5652
6,362,416,2,128265,43459
7,362,3,0,29810,11709
8,362,22,0,23666,10851
9,362,113,0,13338,6670
10,362,1381,2,26031,12806
11,362,516,29,28790,13227
12,362,44,0,26751,16711
13,362,2269,30,154862,71890
14,362,29,40,64133,29746
15,362,17,0,14836,9340
16,362,0,0,31286,18491
17,362,26,0,65579,33092
18,362,298,206,27823,14054
19,362,153,81,26802,11242
21,362,36,1,48215,24575
22,362,241,1,58780,27073
23,362,44,0,13065,7046
24,362,127,86,34302,15711
25,362,34,0,40699,24250
26,362,65,34,44421,19722
27,362,652,1,42117,16513
28,362,476,1,33949,15053
29,362,354,0,82818,34203
2A,362,307,123,19181,7627
2B,362,225,59,17837,8835
30,362,75,0,64778,26264
31,362,216,12,91679,45851
32,362,1,0,19707,10430
33,362,699,2,126202,55518
34,362,966,2,94958,42742
35,362,15,1,82671,34230
36,362,113,0,23162,13730
37,362,201,0,47348,20453
38,362,540,0,103089,33177
39,362,35,0,27591,17991
40,362,92,0,37853,19363
41,362,391,0,28045,13204
42,362,464,162,62066,26030
43,362,2,0,22050,13044
44,362,418,6,96978,44633
45,362,24,43,45919,22190
46,362,0,0,17561,8373
47,362,44,0,22570,12266
48,362,7,0,8094,4477
49,362,4,0,61559,27720
50,362,273,0,47080,20784
51,362,188,2,44596,17182
52,362,13,0,12489,6398
53,362,1,0,24910,11745
54,362,360,6,67630,23255
55,362,14,0,12564,6494
56,362,161,1,66062,28796
57,362,2401,334,116798,36276
58,362,34,0,21605,12458
59,362,6810,57,211980,65222
60,362,1714,3,50405,16800
61,362,225,1,27099,17043
62,362,9504,47,128670,30387
63,362,56,0,51626,22566
64,362,220,10,62502,31329
65,362,3,2,22798,12202
66,362,187,80,43892,23785
67,362,477,395,84183,39291
68,362,1537,2,65168,28422
69,362,2714,2,128000,50240
70,362,14,0,17806,7576
71,362,34,0,51856,23868
72,362,14,0,34782,17929
73,362,62,0,36506,18143
74,362,568,43,48734,21467
75,362,4017,68,208345,81002
76,362,1060,0,103571,47956
77,362,2138,10,75065,29576
78,362,1023,0,87619,34604
79,362,49,0,30126,15254
80,362,345,3,48889,18642
81,362,64,81,31682,15249
82,362,61,4,23047,10745
83,362,2181,0,80754,41100
84,362,247,2,39792,20347
85,362,178,0,56485,26315
86,362,132,0,41092,19884
87,362,80,0,35552,14239
88,362,166,0,33401,14738
89,362,0,0,25611,12816
90,362,20,0,13401,7794
91,362,300,18,77615,33254
92,362,1697,20,99932,40075
93,362,862,1,80786,32048
94,362,2078,57,87646,36529
95,362,1958,176,74261,29744
970,362,0,0,1,0
971,362,2,0,5643,2186
972,362,7,0,7370,3497
973,362,0,0,6350,2016
974,362,0,0,25551,11557
976,362,0,0,7001,2055
977,362,11,0,338,103
978,362,0,0,448,177
0,363,0,0,2,2
1,363,1089,383,37730,16254
2,363,603,415,40772,16112
3,363,248,168,38963,20946
4,363,88,9,16087,9329
5,363,351,119,13050,5771
6,363,3925,195,132190,43654
7,363,522,279,30332,11988
8,363,283,64,23949,10915
9,363,453,42,13791,6712
10,363,805,27,26836,12833
11,363,631,249,29421,13476
12,363,555,134,27306,16845
13,363,6247,1087,161109,72977
14,363,1988,68,66121,29814
15,363,537,57,15373,9397
16,363,445,173,31731,18664
17,363,1221,931,66800,34023
18,363,481,373,28304,14427
19,363,695,127,27497,11369
21,363,1328,7,49543,24582
22,363,1580,519,60360,27592
23,363,217,102,13282,7148
24,363,939,175,35241,15886
25,363,1105,91,41804,24341
26,363,1597,208,46018,19930
27,363,1500,188,43617,16701
28,363,753,229,34702,15282
29,363,2028,234,84846,34437
2A,363,359,193,19540,7820
2B,363,506,195,18343,9030
30,363,1510,563,66288,26827
31,363,2555,341,94234,46192
32,363,262,18,19969,10448
33,363,4385,601,130587,56119
34,363,3208,479,98166,43221
35,363,1940,604,84611,34834
36,363,642,130,23804,13860
37,363,1054,191,48402,20644
38,363,2630,697,105719,33874
39,363,498,70,28089,18061
40,363,896,81,38749,19444
41,363,781,333,28826,13537
42,363,1559,572,63625,26602
43,363,705,116,22755,13160
44,363,2627,254,99605,44887
45,363,781,585,46700,22775
46,363,488,161,18049,8534
47,363,559,142,23129,12408
48,363,164,54,8258,4531
49,363,2048,428,63607,28148
50,363,1342,283,48422,21067
51,363,1516,77,46112,17259
52,363,308,9,12797,6407
53,363,996,276,25906,12021
54,363,1687,38,69317,23293
55,363,389,9,12953,6503
56,363,1245,431,67307,29227
57,363,2913,786,119711,37062
58,363,493,105,22098,12563
59,363,5454,1016,217434,66238
60,363,2057,435,52462,17235
61,363,811,27,27910,17070
62,363,3704,780,132374,31167
63,363,1688,268,53314,22834
64,363,2257,209,64759,31538
65,363,799,133,23597,12335
66,363,1094,380,44986,24165
67,363,2117,1081,86300,40372
68,363,1784,555,66952,28977
69,363,4692,389,132692,50629
70,363,756,90,18562,7666
71,363,1778,386,53634,24254
72,363,1147,194,35929,18123
73,363,1167,321,37673,18464
74,363,2063,259,50797,21726
75,363,7038,399,215383,81401
76,363,2849,129,106420,48085
77,363,2479,211,77544,29787
78,363,3535,129,91154,34733
79,363,489,148,30615,15402
80,363,1005,183,49894,18825
81,363,1061,175,32743,15424
82,363,479,304,23526,11049
83,363,3198,540,83952,41640
84,363,1054,275,40846,20622
85,363,1908,482,58393,26797
86,363,765,159,41857,20043
87,363,938,291,36490,14530
88,363,927,424,34328,15162
89,363,799,235,26410,13051
90,363,382,99,13783,7893
91,363,2875,276,80490,33530
92,363,3641,317,103573,40392
93,363,3398,337,84184,32385
94,363,2998,452,90644,36981
95,363,2323,213,76584,29957
970,363,0,0,1,0
971,363,117,33,5760,2219
972,363,271,87,7641,3584
973,363,179,23,6529,2039
974,363,493,484,26044,12041
976,363,140,270,7141,2325
977,363,1,0,339,103
978,363,28,42,476,219
0,364,0,0,2,2
1,364,994,525,38724,16779
2,364,832,366,41604,16478
3,364,648,388,39611,21334
4,364,71,7,16158,9336
5,364,148,133,13198,5904
6,364,3099,551,135289,44205
7,364,1115,443,31447,12431
8,364,550,21,24499,10936
9,364,369,76,14160,6788
10,364,681,31,27517,12864
11,364,801,190,30222,13666
12,364,811,149,28117,16994
13,364,4967,1328,166076,74305
