id_dep;id_date;id_classe_age_vac;n_dose1;n_dose2;n_cum_dose1;n_cum_dose2
77;370;59;298;5;11548;3596
77;370;64;259;7;7304;1620
77;370;69;376;12;6658;1186
77;370;74;643;21;8975;1519
77;370;79;525;95;18427;6639
77;370;80;670;155;31575;13608
78;370;24;6;2;801;87
78;370;29;10;1;1188;240
78;370;39;34;4;3508;828
78;370;49;30;5;5552;1526
78;370;59;388;2;14242;4064
78;370;64;320;6;9517;2110
78;370;69;485;13;8332;1497
78;370;74;694;22;10996;1779
78;370;79;608;68;19736;7335
78;370;80;843;144;37578;16782
79;370;24;2;0;214;62
79;370;29;0;2;319;104
79;370;39;20;2;1111;451
79;370;49;15;2;1812;762
79;370;59;28;2;5144;2191
79;370;64;37;2;3231;859
79;370;69;50;7;2299;574
79;370;74;99;7;2562;708
79;370;79;263;32;5435;2853
79;370;80;428;69;12858;7608
80;370;24;4;0;653;84
80;370;29;2;1;933;187
80;370;39;19;3;2189;602
80;370;49;36;3;3040;924
80;370;59;80;12;8026;2800
80;370;64;99;6;5337;1120
80;370;69;136;5;4827;844
80;370;74;177;14;6209;955
80;370;79;145;91;10240;3673
80;370;80;202;122;17809;9097
81;370;24;5;0;201;25
81;370;29;8;0;390;87
81;370;39;19;1;1160;305
81;370;49;30;3;1970;620
81;370;59;51;19;4661;2030
81;370;64;51;15;2858;833
81;370;69;93;17;2584;662
81;370;74;166;13;3438;918
81;370;79;158;42;6511;3470
81;370;80;344;90;14463;8444
82;370;24;0;0;104;34
82;370;29;3;0;201;54
82;370;39;10;3;710;245
82;370;49;11;3;1143;499
82;370;59;27;14;2955;1338
82;370;64;34;4;1865;577
82;370;69;48;14;1779;530
82;370;74;68;24;2292;730
82;370;79;76;103;4917;2749
82;370;80;127;139;9417;5914
83;370;24;8;0;351;147
83;370;29;11;1;896;479
83;370;39;43;6;2728;1555
83;370;49;77;11;4859;2703
83;370;59;257;27;11656;5204
83;370;64;235;12;7879;2759
83;370;69;419;34;8488;2349
83;370;74;643;46;11498;2650
83;370;79;918;138;22177;9723
83;370;80;1250;253;35415;17313
84;370;24;1;0;128;40
84;370;29;7;1;323;104
84;370;39;24;6;1186;429
84;370;49;27;12;2226;909
84;370;59;90;22;5972;2632
84;370;64;92;15;3916;1283
84;370;69;139;25;3735;958
84;370;74;196;34;4604;1202
84;370;79;214;120;9836;5418
84;370;80;341;194;16726;9508
85;370;24;5;1;524;135
85;370;29;9;3;849;231
85;370;39;49;8;2472;831
85;370;49;49;10;3888;1459
85;370;59;86;26;8129;3790
85;370;64;92;20;4722;1319
85;370;69;139;11;4184;912
85;370;74;201;36;5107;1205
85;370;79;452;172;11780;5105
85;370;80;661;252;26413;14192
86;370;24;1;0;841;119
86;370;29;6;7;766;212
86;370;39;11;6;1719;689
86;370;49;17;9;2460;1037
86;370;59;58;14;6333;2693
86;370;64;55;9;3965;1161
86;370;69;85;5;3246;767
86;370;74;127;8;3774;962
86;370;79;172;77;7837;4066
86;370;80;291;148;17007;9546
87;370;24;12;1;399;40
87;370;29;14;3;609;113
87;370;39;32;9;1585;407
87;370;49;49;12;2643;799
87;370;59;86;20;6084;2434
87;370;64;57;13;3767;953
87;370;69;97;27;3361;686
87;370;74;188;26;4015;848
87;370;79;185;67;6796;2918
87;370;80;303;180;14076;6769
88;370;24;1;10;224;55
88;370;29;6;14;326;120
88;370;39;16;26;1079;452
88;370;49;41;22;1959;861
88;370;59;119;31;5231;1998
88;370;64;132;14;3470;808
88;370;69;209;20;3599;722
88;370;74;267;18;4688;977
88;370;79;177;142;7106;3392
88;370;80;256;211;13863;7740
89;370;24;5;0;148;36
89;370;29;4;0;211;59
89;370;39;19;1;854;292
89;370;49;20;3;1433;539
89;370;59;54;3;3589;1591
89;370;64;53;2;2279;731
89;370;69;109;10;2121;647
89;370;74;191;17;2816;784
89;370;79;241;60;6085;2658
89;370;80;333;107;12741;6515
90;370;24;1;0;162;14
90;370;29;0;0;179;39
90;370;39;4;2;572;130
90;370;49;8;2;953;305
90;370;59;29;1;2502;1222
90;370;64;29;0;1428;514
90;370;69;43;2;1246;410
90;370;74;88;1;1464;478
90;370;79;82;5;2641;1697
90;370;80;112;4;4934;3429
91;370;24;18;0;465;84
91;370;29;37;2;919;272
91;370;39;84;3;2822;997
91;370;49;138;6;4611;1655
91;370;59;278;8;12317;3755
91;370;64;240;15;8137;1898
91;370;69;337;18;7094;1346
91;370;74;503;31;9227;1595
91;370;79;549;145;18553;7532
91;370;80;846;224;33976;15880
92;370;24;21;0;1239;138
92;370;29;33;1;2044;426
92;370;39;79;3;4974;1297
92;370;49;119;0;6959;2036
92;370;59;422;9;17106;5054
92;370;64;410;16;10769;2788
92;370;69;466;9;9390;2152
92;370;74;729;28;12132;2383
92;370;79;642;89;21001;7682
92;370;80;1064;177;41589;18337
93;370;24;31;2;618;92
93;370;29;55;0;1326;310
93;370;39;191;5;3888;1090
93;370;49;256;9;5472;1543
93;370;59;548;19;13820;3773
93;370;64;458;10;9404;2121
93;370;69;595;24;9566;1879
93;370;74;682;26;11632;2359
93;370;79;419;100;18267;7400
93;370;80;473;145;30409;13997
94;370;24;33;1;1314;182
94;370;29;24;0;2251;600
94;370;39;104;7;5170;1713
94;370;49;101;8;6422;2116
94;370;59;363;17;15296;5376
94;370;64;306;22;9921;2919
94;370;69;427;15;9067;2004
94;370;74;602;35;11606;2290
94;370;79;447;110;17342;6798
94;370;80;650;150;32852;14767
95;370;24;29;0;660;84
95;370;29;55;0;1249;278
95;370;39;134;2;3444;890
95;370;49;158;3;5069;1556
95;370;59;395;12;11755;3710
95;370;64;293;8;7737;1950
95;370;69;411;25;7138;1383
95;370;74;535;18;9507;1600
95;370;79;366;64;17223;6856
95;370;80;510;95;29097;13208
970;370;24;0;0;0;0
970;370;29;0;0;0;0
970;370;39;0;0;0;0
970;370;49;0;0;0;0
970;370;59;0;0;0;0
970;370;64;0;0;0;0
970;370;69;0;0;0;0
970;370;74;0;0;1;0
970;370;79;0;0;0;0
970;370;80;0;0;0;0
971;370;24;1;0;27;4
971;370;29;1;1;125;32
971;370;39;2;0;332;99
971;370;49;8;4;521;153
971;370;59;20;13;1190;472
971;370;64;2;8;818;306
971;370;69;18;7;940;358
971;370;74;12;17;935;375
971;370;79;4;15;955;414
971;370;80;7;13;1047;523
972;370;24;2;0;28;9
972;370;29;6;1;171;50
972;370;39;30;1;453;110
972;370;49;55;5;683;161
972;370;59;74;14;1472;505
972;370;64;47;7;983;386
972;370;69;46;19;1150;408
972;370;74;32;30;1415;618
972;370;79;33;18;1645;832
972;370;80;30;12;1651;829
973;370;24;0;2;34;10
973;370;29;2;7;169;53
973;370;39;5;1;476;162
973;370;49;16;6;657;224
973;370;59;82;37;2722;690
973;370;64;38;15;1266;384
973;370;69;29;12;949;292
973;370;74;15;12;651;254
973;370;79;8;2;501;303
973;370;80;9;2;431;276
974;370;24;2;2;182;56
974;370;29;35;9;863;231
974;370;39;69;24;2262;669
974;370;49;68;41;2724;906
974;370;59;83;57;4319;2230
974;370;64;56;38;2650;1328
974;370;69;71;43;3019;1331
974;370;74;78;63;3201;1414
974;370;79;57;77;5097;3219
974;370;80;46;110;6171;3941
976;370;24;0;1;59;11
976;370;29;6;5;439;98
976;370;39;16;14;962;242
976;370;49;35;25;1440;356
976;370;59;18;51;2144;935
976;370;64;12;26;1003;498
976;370;69;3;10;834;455
976;370;74;2;9;457;210
976;370;79;2;0;300;143
976;370;80;0;0;332;149
977;370;24;0;0;1;1
977;370;29;0;0;2;0
977;370;39;0;0;12;3
977;370;49;0;0;31;2
977;370;59;0;0;79;27
977;370;64;0;0;45;10
977;370;69;0;0;76;20
977;370;74;0;0;74;32
977;370;79;0;0;53;33
977;370;80;0;0;49;22
978;370;24;0;0;4;1
978;370;29;0;1;9;5
978;370;39;5;2;56;16
978;370;49;12;6;102;35
978;370;59;10;10;163;46
978;370;64;1;3;86;43
978;370;69;3;6;101;46
978;370;74;1;6;99;57
978;370;79;0;7;60;63
978;370;80;0;4;51;35
0;370;0;0;0;2;2
1;370;0;1513;327;45544;18511
2;370;0;717;479;48650;18328
3;370;0;220;373;44821;22925
4;370;0;100;5;18444;9440
5;370;0;706;16;15136;6140
6;370;0;3098;441;154402;47643
7;370;0;743;464;35853;14214
8;370;0;363;36;28025;11427
9;370;0;419;113;16403;7097
10;370;0;871;36;33427;13034
11;370;0;762;177;35219;14696
12;370;0;604;154;33551;17826
13;370;0;7086;1309;195245;80300
14;370;0;1856;317;77692;30842
15;370;0;571;70;17437;9610
16;370;0;716;91;36339;19838
17;370;0;1557;689;75495;37184
18;370;0;595;259;32190;16725
19;370;0;546;170;32189;12950
21;370;0;1432;20;59139;24798
22;370;0;2350;342;74788;31413
23;370;0;263;142;14982;7719
24;370;0;1209;374;42044;17905
25;370;0;1431;31;49787;24609
26;370;0;1800;138;55633;21367
27;370;0;1222;508;52629;18102
28;370;0;752;282;40293;16549
29;370;0;1613;417;97085;38348
2A;370;0;339;59;23666;9202
2B;370;0;531;115;22326;10089
30;370;0;2338;634;76675;30181
31;370;0;2560;240;106596;48756
32;370;0;336;142;21660;11503
33;370;0;4810;341;156303;60451
34;370;0;3601;385;120872;46306
35;370;0;1719;777;98407;37776
36;370;0;495;36;27079;14167
37;370;0;1274;250;56373;22460
38;370;0;2742;824;120764;39079
39;370;0;746;69;31274;18234
40;370;0;1144;11;45975;20196
41;370;0;807;257;33559;15079
42;370;0;1424;543;74614;30486
43;370;0;742;10;26927;13619
44;370;0;2413;391;115874;47354
45;370;0;855;516;52624;25833
46;370;0;540;217;21771;9476
47;370;0;980;43;29105;13042
48;370;0;151;23;9126;4908
49;370;0;2197;474;76928;31308
50;370;0;1495;314;57650;23123
51;370;0;1405;52;55910;18205
52;370;0;371;41;14833;6519
53;370;0;1199;133;31666;13628
54;370;0;947;276;81061;24023
55;370;0;467;9;15689;6669
56;370;0;1579;287;77786;34611
57;370;0;2454;1353;142563;43492
58;370;0;749;5;25718;13189
59;370;0;5303;1456;263561;75376
60;370;0;2098;661;67203;20149
61;370;0;721;11;32347;17134
62;370;0;2891;860;168374;34992
63;370;0;1960;192;64270;24947
64;370;0;2554;486;80356;32850
65;370;0;700;161;27137;13239
66;370;0;1063;384;51041;25945
67;370;0;2306;570;101401;44524
68;370;0;1957;480;79122;32113
69;370;0;4444;312;161635;53612
70;370;0;735;90;22733;8405
71;370;0;2556;231;65393;25275
72;370;0;1334;288;42135;19475
73;370;0;1132;262;44461;19695
74;370;0;1998;199;62808;22628
75;370;0;8121;483;255903;84119
76;370;0;3921;210;127604;49632
77;370;0;2972;304;93854;31296
78;370;0;3418;267;111462;36251
79;370;0;943;125;34991;16173
80;370;0;900;257;59268;20286
81;370;0;925;200;38241;17394
82;370;0;404;304;25383;12670
83;370;0;3862;528;105970;44891
84;370;0;1131;429;48660;22485
85;370;0;1743;539;68075;29179
86;370;0;823;283;47956;21253
87;370;0;1023;358;43339;15967
88;370;0;1224;508;41551;17126
89;370;0;1029;203;32280;13853
90;370;0;396;17;16087;8240
91;370;0;3030;452;98136;35016
92;370;0;3985;332;127222;42296
93;370;0;3710;340;104429;34565
94;370;0;3058;365;111267;38770
95;370;0;2886;227;92897;31518
970;370;0;0;0;1;0
971;370;0;75;78;6894;2736
972;370;0;355;107;9654;3910
973;370;0;204;96;7866;2650
974;370;0;565;464;30496;15330
976;370;0;94;141;7971;3097
977;370;0;0;0;422;150
978;370;0;32;45;732;347
0;371;24;0;0;0;0
0;371;29;0;0;0;0
0;371;39;0;0;0;0
0;371;49;0;0;0;0
0;371;59;0;0;0;1
0;371;64;0;0;0;0
0;371;69;0;0;0;1
0;371;74;0;0;0;0
0;371;79;0;0;1;0
0;371;80;0;0;1;0
1;371;24;6;1;187;35
1;371;29;9;0;336;83
1;371;39;27;6;1114;311
1;371;49;64;8;1966;662
1;371;59;190;18;5772;2088
1;371;64;195;9;3842;900
1;371;69;292;15;3397;750
1;371;74;454;28;4630;1039
1;371;79;363;127;9392;4204
1;371;80;539;193;17035;8842
2;371;24;5;1;293;64
2;371;29;7;0;451;146
2;371;39;21;5;1484;552
2;371;49;28;5;2422;969
2;371;59;98;10;6408;2392
2;371;64;114;16;4300;1126
2;371;69;154;22;4284;960
2;371;74;211;39;5695;1314
2;371;79;228;160;8872;3601
2;371;80;298;213;15600;7674
3;371;24;4;0;379;82
3;371;29;8;0;433;172
3;371;39;20;1;1333;641
3;371;49;26;6;2274;1167
3;371;59;103;5;5350;2438
3;371;64;121;4;3497;1080
3;371;69;210;9;3255;905
3;371;74;306;18;4366;1263
3;371;79;203;88;8438;4829
3;371;80;342;199;16836;10677
4;371;24;2;0;51;11
4;371;29;4;0;80;19
4;371;39;11;0;267;99
4;371;49;9;0;558;232
4;371;59;25;0;1998;791
4;371;64;28;0;1524;430
4;371;69;50;0;1620;402
4;371;74;56;1;2027;559
4;371;79;18;0;3966;2451
4;371;80;24;0;6578;4447
5;371;24;0;0;37;15
5;371;29;2;0;93;36
5;371;39;8;0;313;96
5;371;49;12;0;543;200
5;371;59;21;0;1721;793
5;371;64;31;0;1142;345
5;371;69;90;0;1196;233
5;371;74;130;0;1535;224
5;371;79;187;0;3435;1400
5;371;80;317;2;5918;2800
6;371;24;16;0;743;140
6;371;29;17;4;1276;399
6;371;39;81;11;3687;1408
6;371;49;171;33;5981;2209
6;371;59;514;50;17855;5182
6;371;64;533;48;12240;2855
6;371;69;1032;57;15737;2338
6;371;74;1235;99;21664;2971
6;371;79;585;247;29738;10958
6;371;80;805;395;50421;20122
7;371;24;4;4;145;56
7;371;29;11;10;275;125
7;371;39;20;26;973;477
7;371;49;41;35;1713;858
7;371;59;98;56;4288;1833
7;371;64;105;15;2851;763
7;371;69;199;18;3114;562
7;371;74;284;24;4011;754
7;371;79;276;137;6977;2811
7;371;80;390;290;12928;6587
8;371;24;4;0;200;55
8;371;29;3;0;326;107
8;371;39;13;0;1027;351
8;371;49;19;2;1462;485
8;371;59;53;2;3958;1378
8;371;64;61;2;2699;597
8;371;69;119;6;2409;519
8;371;74;166;2;2854;631
8;371;79;130;7;4787;2334
8;371;80;161;24;9025;5012
9;371;24;0;2;83;30
9;371;29;1;0;129;40
9;371;39;6;1;469;201
9;371;49;9;3;804;391
9;371;59;34;2;1852;796
9;371;64;37;3;1149;344
9;371;69;75;12;1278;308
9;371;74;100;12;1634;415
9;371;79;124;49;3289;1519
9;371;80;156;77;6256;3214
10;371;24;3;1;241;55
10;371;29;9;0;345;84
10;371;39;23;0;1095;351
10;371;49;37;2;1818;579
10;371;59;110;4;4164;1555
10;371;64;93;0;2595;668
10;371;69;158;4;2458;471
10;371;74;240;5;3437;585
10;371;79;221;13;6651;2830
10;371;80;339;22;11854;5906
11;371;24;4;0;166;59
11;371;29;5;2;303;104
11;371;39;17;8;1004;409
11;371;49;47;11;1743;766
11;371;59;144;6;4623;1736
11;371;64;160;9;3233;837
11;371;69;257;19;3236;705
11;371;74;358;30;4446;918
11;371;79;326;82;6520;2940
11;371;80;394;154;11655;6543
12;371;24;3;1;95;41
12;371;29;7;0;234;91
12;371;39;14;3;772;324
12;371;49;28;1;1338;567
12;371;59;80;4;3646;1835
12;371;64;74;2;2218;803
12;371;69;142;5;2168;600
12;371;74;236;10;2957;754
12;371;79;253;37;6647;3705
12;371;80;374;74;14683;9240
13;371;24;75;3;1460;437
13;371;29;74;15;2457;1040
13;371;39;202;15;6481;2951
13;371;49;386;37;10335;4577
13;371;59;1030;74;26042;9881
13;371;64;975;42;17804;5337
13;371;69;1376;82;18743;4566
13;371;74;1800;97;23914;5454
13;371;79;1244;392;36639;16364
13;371;80;1672;646;60148;31084
14;371;24;14;0;952;108
14;371;29;17;1;1404;278
14;371;39;38;10;3369;904
14;371;49;65;9;4502;1427
14;371;59;176;12;10247;3746
14;371;64;190;14;6866;1612
14;371;69;301;24;5835;1294
14;371;74;381;28;7072;1638
14;371;79;398;49;13534;6350
14;371;80;567;126;26046;13756
15;371;24;2;0;77;19
15;371;29;0;1;135;31
15;371;39;8;2;523;160
15;371;49;7;0;892;340
15;371;59;32;2;2269;1056
15;371;64;38;3;1412;453
15;371;69;75;15;1298;382
15;371;74;107;18;1606;549
15;371;79;111;6;3137;2036
15;371;80;196;28;6662;4658
16;371;24;1;2;145;57
16;371;29;6;0;335;123
16;371;39;24;4;1025;391
16;371;49;36;4;1756;708
16;371;59;61;7;4185;1886
16;371;64;80;5;2750;916
16;371;69;127;8;2570;788
16;371;74;201;9;3313;1031
16;371;79;330;13;6725;3956
16;371;80;571;44;14964;10076
17;371;24;4;0;352;87
17;371;29;6;3;669;215
17;371;39;32;1;2156;782
17;371;49;48;11;3420;1453
17;371;59;161;16;8692;3787
17;371;64;219;11;5681;1593
17;371;69;378;15;5527;1252
17;371;74;559;26;6962;1622
17;371;79;404;190;15886;8837
17;371;80;616;285;28566;18108
18;371;24;0;0;115;43
18;371;29;2;0;172;63
18;371;39;3;0;603;288
18;371;49;11;0;1149;618
18;371;59;36;8;3353;1787
18;371;64;39;6;2131;811
18;371;69;89;6;1968;638
18;371;74;144;21;2939;1006
18;371;79;147;78;6825;3406
18;371;80;229;122;13630;8306
19;371;24;7;2;132;39
19;371;29;13;5;312;109
19;371;39;32;7;898;357
19;371;49;47;6;1545;598
19;371;59;102;24;4010;1793
19;371;64;104;7;2636;788
19;371;69;143;13;2694;604
19;371;74;207;21;3568;693
19;371;79;141;52;5605;2379
19;371;80;240;80;11820;5803
21;371;24;41;0;1235;140
21;371;29;26;0;1285;278
21;371;39;68;0;2805;855
21;371;49;69;0;3565;1376
21;371;59;193;0;7905;3046
21;371;64;205;0;5237;1317
21;371;69;325;0;4364;980
21;371;74;457;0;5425;1265
21;371;79;518;5;10233;4916
21;371;80;692;3;19667;10630
22;371;24;10;4;456;87
22;371;29;16;1;707;181
22;371;39;57;17;2306;720
22;371;49;64;38;3868;1361
22;371;59;255;48;8624;3884
22;371;64;282;23;5418;1480
22;371;69;477;37;5512;1020
22;371;74;621;44;7360;1422
22;371;79;565;135;14369;6269
22;371;80;760;394;29265;15725
23;371;24;0;0;59;28
23;371;29;0;0;93;55
23;371;39;7;1;354;193
23;371;49;8;1;582;318
23;371;59;43;4;1824;787
23;371;64;45;8;1183;371
23;371;69;73;7;1240;333
23;371;74;108;12;1544;464
23;371;79;73;22;2742;1568
23;371;80;121;47;5836;3704
24;371;24;0;1;173;85
24;371;29;4;1;384;156
24;371;39;12;2;1221;562
24;371;49;37;4;2096;1010
24;371;59;108;7;5517;2607
24;371;64;117;8;3720;1214
24;371;69;218;15;3374;908
24;371;74;283;21;4109;1075
24;371;79;425;96;7546;2943
24;371;80;645;213;15747;7710
25;371;24;19;2;396;53
25;371;29;15;0;527;94
25;371;39;38;12;1456;418
25;371;49;41;10;2249;702
25;371;59;158;4;6058;2387
25;371;64;154;1;3924;1054
25;371;69;259;6;3600;824
25;371;74;389;5;4635;1181
25;371;79;422;3;10291;5994
25;371;80;629;13;18769;11956
26;371;24;6;0;196;32
26;371;29;14;0;397;62
26;371;39;39;1;1339;338
26;371;49;51;1;2357;632
26;371;59;176;5;6574;2269
26;371;64;223;1;4371;959
26;371;69;350;3;4556;684
26;371;74;548;4;6174;1039
26;371;79;459;34;12161;5449
26;371;80;574;100;19937;10049
27;371;24;2;0;233;48
27;371;29;3;0;418;100
27;371;39;23;4;1476;404
27;371;49;31;9;2248;771
27;371;59;145;10;6076;1936
27;371;64;139;19;4139;896
27;371;69;221;28;4164;750
27;371;74;315;35;5798;1063
27;371;79;318;109;11071;4184
27;371;80;418;212;18616;8375
28;371;24;3;0;213;54
28;371;29;5;0;299;118
28;371;39;21;7;1262;474
28;371;49;26;9;2001;865
28;371;59;106;9;4990;2173
28;371;64;126;6;3067;891
28;371;69;140;6;2649;605
28;371;74;207;10;3555;727
28;371;79;166;51;7728;3223
28;371;80;217;78;15538;7595
29;371;24;11;5;1098;173
29;371;29;26;6;1491;291
29;371;39;72;47;4128;1148
29;371;49;91;59;6230;2004
29;371;59;222;73;14799;6251
29;371;64;269;40;9089;2212
29;371;69;459;36;7067;1382
29;371;74;620;54;8392;1738
29;371;79;646;198;15343;6573
29;371;80;946;497;32791;17590
2A;371;24;2;0;97;17
2A;371;29;9;0;222;43
2A;371;39;28;3;830;167
2A;371;49;30;6;1512;289
2A;371;59;76;9;3325;816
2A;371;64;59;6;2215;502
2A;371;69;48;7;2664;548
2A;371;74;72;10;3386;846
2A;371;79;41;9;3798;2250
2A;371;80;87;21;6064;3794
2B;371;24;4;2;61;19
2B;371;29;14;0;121;36
2B;371;39;24;9;465;143
2B;371;49;39;4;878;298
2B;371;59;104;10;2422;780
2B;371;64;84;10;1956;493
2B;371;69;128;18;2214;508
2B;371;74;160;28;2881;637
2B;371;79;88;77;4475;2600
2B;371;80;122;101;7617;4834
30;371;24;10;0;657;325
30;371;29;21;10;1019;594
30;371;39;62;9;2723;1414
30;371;49;71;17;4062;2165
30;371;59;285;21;9419;4147
30;371;64;277;17;5985;1830
30;371;69;437;20;5969;1348
30;371;74;658;45;8114;1727
30;371;79;703;223;16091;5864
30;371;80;930;314;26081;11440
31;371;24;28;2;1665;241
31;371;29;67;2;2245;651
31;371;39;143;9;4959;1943
31;371;49;154;11;6924;3029
31;371;59;401;12;17707;7378
31;371;64;352;13;10971;3321
31;371;69;504;13;9145;2240
31;371;74;684;24;10596;2454
31;371;79;679;36;16126;8826
31;371;80;963;86;30207;18875
32;371;24;12;5;107;51
32;371;29;12;1;226;111
32;371;39;29;9;651;354
32;371;49;43;8;1051;598
32;371;59;53;12;2557;1339
32;371;64;33;7;1643;631
32;371;69;55;19;1528;507
32;371;74;86;30;2000;675
32;371;79;80;107;3879;2277
32;371;80;145;192;8539;5326
33;371;24;103;3;1676;236
33;371;29;110;3;2815;571
33;371;39;191;11;7149;2030
33;371;49;248;19;9813;3150
33;371;59;455;27;23170;8329
33;371;64;494;15;14775;3596
33;371;69;803;24;13168;2508
33;371;74;1185;43;16494;3112
33;371;79;1037;96;26616;12387
33;371;80;1544;170;46774;24940
34;371;24;21;1;881;120
34;371;29;46;1;1934;449
34;371;39;167;2;4707;1390
34;371;49;172;8;6849;2384
34;371;59;400;7;15310;5785
34;371;64;371;9;9884;2755
34;371;69;607;14;9793;2051
34;371;74;920;37;13404;2631
34;371;79;943;138;24240;10479
34;371;80;1217;194;38715;18669
35;371;24;22;5;1571;188
35;371;29;35;11;1949;377
35;371;39;68;29;4734;1334
35;371;49;95;44;6377;2094
35;371;59;251;77;14429;5890
35;371;64;235;29;8464;2172
35;371;69;464;54;6932;1445
35;371;74;611;72;8442;1758
35;371;79;701;268;15584;6647
35;371;80;1052;556;33441;17015
36;371;24;0;0;126;31
36;371;29;6;0;198;71
36;371;39;13;0;612;254
36;371;49;22;0;1072;446
36;371;59;52;3;3204;1508
36;371;64;76;1;1952;554
36;371;69;84;3;1767;477
36;371;74;160;2;2272;646
36;371;79;136;9;5334;3009
36;371;80;215;23;11304;7211
37;371;24;35;1;939;84
37;371;29;25;4;1121;191
37;371;39;60;16;2680;735
37;371;49;64;10;3279;1048
37;371;59;171;25;8609;3875
37;371;64;140;13;5355;1631
37;371;69;221;17;4240;1051
37;371;74;324;31;4948;1155
37;371;79;400;118;8834;3984
37;371;80;752;288;18549;9227
38;371;24;27;5;1420;190
38;371;29;31;13;1811;407
38;371;39;95;21;4652;1355
38;371;49;123;38;6524;2059
38;371;59;422;40;15972;4883
38;371;64;426;36;10675;2389
38;371;69;654;52;9528;1793
38;371;74;907;103;11723;2150
38;371;79;761;361;23216;8253
38;371;80;1133;638;39803;16904
39;371;24;1;0;155;93
39;371;29;4;0;246;152
39;371;39;16;1;791;534
39;371;49;15;2;1451;948
39;371;59;103;1;3689;1814
39;371;64;114;0;2409;759
39;371;69;194;2;2353;666
39;371;74;260;3;3048;993
39;371;79;163;3;6565;4261
39;371;80;241;4;11668;8024
40;371;24;1;0;230;80
40;371;29;5;1;439;194
40;371;39;4;0;1375;668
40;371;49;29;7;2296;1147
40;371;59;165;2;6256;2323
40;371;64;191;6;4212;939
40;371;69;348;4;3945;789
40;371;74;423;11;5026;1173
40;371;79;351;36;8308;4132
40;371;80;542;75;15940;8891
41;371;24;6;1;117;58
41;371;29;8;1;263;123
41;371;39;21;7;847;436
41;371;49;56;13;1388;711
41;371;59;71;9;3846;2069
41;371;64;69;5;2401;812
41;371;69;103;12;2059;569
41;371;74;164;23;2675;714
41;371;79;275;109;6493;2735
41;371;80;520;270;14761;7301
42;371;24;11;0;863;91
42;371;29;31;2;946;209
42;371;39;67;5;2743;796
42;371;49;88;15;4167;1336
42;371;59;183;22;9183;3495
42;371;64;185;22;5782;1556
42;371;69;301;27;5479;1303
42;371;74;438;36;6975;1506
42;371;79;466;173;13901;6387
42;371;80;708;273;27043;14380
43;371;24;0;0;92;49
43;371;29;1;0;195;92
43;371;39;6;0;638;326
43;371;49;7;2;1092;587
43;371;59;43;0;2726;1220
43;371;64;77;0;1890;554
43;371;69;125;0;1923;491
43;371;74;209;1;2794;804
43;371;79;183;1;5550;2996
43;371;80;207;9;10884;6513
44;371;24;31;7;1601;220
44;371;29;28;15;2261;408
44;371;39;88;24;5741;1493
44;371;49;154;49;7825;2394
44;371;59;283;60;17694;7510
44;371;64;323;32;10484;2943
44;371;69;517;25;8151;1945
44;371;74;728;48;10059;2331
44;371;79;703;148;18039;8092
44;371;80;1010;289;37860;20710
45;371;24;6;4;353;96
45;371;29;10;3;651;178
45;371;39;17;8;1789;709
45;371;49;41;3;2494;1041
45;371;59;116;13;6484;3069
45;371;64;134;8;3905;1319
45;371;69;184;24;3197;942
45;371;74;300;40;4122;1218
45;371;79;455;212;10383;5540
45;371;80;680;380;21179;12413
46;371;24;2;0;75;18
46;371;29;3;0;155;43
46;371;39;5;0;427;127
46;371;49;16;0;775;262
46;371;59;35;7;2167;1035
46;371;64;50;0;1538;477
46;371;69;84;3;1636;379
46;371;74;131;19;2323;519
46;371;79;159;66;4470;2074
46;371;80;206;107;8892;4742
47;371;24;2;1;135;30
47;371;29;9;0;238;60
47;371;39;20;1;783;291
47;371;49;20;6;1233;509
47;371;59;64;8;3434;1574
47;371;64;72;4;2293;723
47;371;69;133;9;2173;550
47;371;74;167;6;2761;685
47;371;79;279;23;5618;2643
47;371;80;373;43;11567;6074
48;371;24;0;0;55;11
48;371;29;0;0;101;42
48;371;39;2;0;267;136
48;371;49;6;0;557;283
48;371;59;23;1;1232;555
48;371;64;22;2;771;246
48;371;69;52;7;792;254
48;371;74;67;9;1058;398
48;371;79;50;31;1474;900
48;371;80;79;38;3120;2171
49;371;24;30;9;1149;145
49;371;29;29;10;1401;244
49;371;39;99;28;3410;852
49;371;49;124;21;4588;1561
49;371;59;264;29;10411;4303
49;371;64;265;18;6383;1701
49;371;69;367;18;5231;1149
49;371;74;507;23;6158;1389
49;371;79;610;148;13113;5554
49;371;80;1057;283;28422;14992
50;371;24;15;0;353;115
50;371;29;14;2;644;256
50;371;39;56;5;1920;785
50;371;49;69;12;2947;1318
50;371;59;120;4;7348;3257
50;371;64;113;7;4743;1260
50;371;69;219;16;3925;823
50;371;74;341;21;4828;948
50;371;79;400;76;10326;4104
50;371;80;695;189;22655;10587
51;371;24;18;0;766;52
51;371;29;8;1;900;127
51;371;39;53;3;2061;520
51;371;49;64;11;3075;945
51;371;59;213;15;7940;2998
51;371;64;178;12;5038;1157
51;371;69;346;13;4477;786
51;371;74;464;12;5452;854
51;371;79;456;18;10007;3319
51;371;80;604;32;18591;7564
52;371;24;3;0;70;24
52;371;29;2;0;134;57
52;371;39;10;1;440;219
52;371;49;14;1;783;395
52;371;59;47;1;2112;889
52;371;64;33;3;1325;358
