id_dep,id_date,id_genre,n_dose1,n_dose2,n_cum_dose1,n_cum_dose2
970,360,2,0,0,1,0
971,360,1,91,93,2742,1039
971,360,2,106,93,2840,1131
972,360,1,184,18,3543,1723
972,360,2,198,23,3653,1748
973,360,1,150,49,3498,1164
973,360,2,121,33,2660,836
974,360,1,327,295,12423,5821
974,360,2,394,324,12448,5138
976,360,1,93,62,4196,1291
976,360,2,73,31,2712,739
977,360,1,15,9,178,54
977,360,2,11,11,148,49
978,360,1,30,11,204,98
978,360,2,19,10,200,77
0,360,0,0,0,2,2
1,360,0,1960,497,35081,15829
2,360,0,1679,403,36197,15481
3,360,0,1290,835,37876,20674
4,360,0,676,194,14506,9270
5,360,0,424,64,11316,5588
6,360,0,5707,535,117748,43346
7,360,0,1550,469,29164,11624
8,360,0,1520,486,22862,10744
9,360,0,654,27,12844,6669
10,360,0,1315,194,23771,12784
11,360,0,1428,305,27175,13016
12,360,0,1208,500,25818,16602
13,360,0,8088,1647,146324,71298
14,360,0,3975,485,62270,29551
15,360,0,511,52,14478,9340
16,360,0,1146,420,30577,18486
17,360,0,3283,579,64389,33091
18,360,0,702,271,26373,13609
19,360,0,1126,354,25570,11004
21,360,0,2719,366,46275,24444
22,360,0,3007,810,56868,26863
23,360,0,610,49,12788,7038
24,360,0,2008,330,32846,15451
25,360,0,1966,347,39591,24196
26,360,0,2148,423,42496,19393
27,360,0,2781,127,39576,16428
28,360,0,2247,536,32257,14932
29,360,0,5200,872,79717,33832
2A,360,0,543,295,18280,7314
2B,360,0,928,251,17153,8669
30,360,0,3047,316,62550,26031
31,360,0,5163,1072,88775,45391
32,360,0,878,275,19219,10186
33,360,0,9947,1037,120587,55360
34,360,0,6323,770,90979,42604
35,360,0,5961,476,80280,34147
36,360,0,1380,241,22492,13611
37,360,0,3170,400,45215,20284
38,360,0,7024,922,98825,33093
39,360,0,792,234,26775,17898
40,360,0,2010,511,36815,19116
41,360,0,1101,357,26439,13204
42,360,0,2983,656,60167,25581
43,360,0,944,461,21268,12958
44,360,0,5796,1159,93009,44369
45,360,0,2040,530,44935,22124
46,360,0,911,221,17071,8373
47,360,0,1338,256,21640,12171
48,360,0,253,145,7794,4477
49,360,0,3719,867,60118,27524
50,360,0,2848,192,44864,20664
51,360,0,3207,41,41874,17177
52,360,0,517,51,11993,6398
53,360,0,1575,116,24108,11742
54,360,0,4642,17,63575,23244
55,360,0,760,63,12033,6493
56,360,0,4125,833,64090,28669
57,360,0,5037,1057,108179,35121
58,360,0,822,167,21069,12393
59,360,0,11888,1133,188892,64569
60,360,0,2561,465,44908,16693
61,360,0,1445,73,26148,17004
62,360,0,6320,1179,105244,30063
63,360,0,3483,322,49545,22538
64,360,0,3477,641,60062,31179
65,360,0,1010,202,22451,12109
66,360,0,2380,549,42642,23415
67,360,0,5090,1171,79846,38135
68,360,0,2569,1316,60344,28308
69,360,0,8509,437,120464,50144
70,360,0,946,143,17235,7482
71,360,0,2585,493,50879,23836
72,360,0,1354,447,33795,17824
73,360,0,1979,446,35291,17981
74,360,0,3138,644,46242,21226
75,360,0,11354,1869,196150,80498
76,360,0,6549,433,97915,47892
77,360,0,3824,546,68467,29499
78,360,0,5305,1133,81994,34562
79,360,0,1653,95,28957,15254
80,360,0,3089,613,44551,18513
81,360,0,1639,289,30630,14996
82,360,0,982,99,22438,10698
83,360,0,3528,1492,74322,41006
84,360,0,2026,642,38834,20337
85,360,0,2690,733,54952,26184
86,360,0,2153,386,39548,19806
87,360,0,2067,271,34190,14237
88,360,0,1302,444,32051,14611
89,360,0,1261,321,24987,12790
90,360,0,511,114,12846,7766
91,360,0,4594,815,72219,33079
92,360,0,6498,1221,93256,40013
93,360,0,4018,1094,75697,31626
94,360,0,4277,692,81378,36186
95,360,0,3418,585,68851,29253
970,360,0,0,0,1,0
971,360,0,201,186,5597,2171
972,360,0,383,41,7210,3476
973,360,0,276,82,6240,2014
974,360,0,721,619,24885,10962
976,360,0,166,94,7001,2055
977,360,0,26,20,327,103
978,360,0,49,21,448,177
0,361,1,0,0,1,2
0,361,2,0,0,1,0
1,361,1,670,14,15909,6445
1,361,2,768,23,20540,9387
2,361,1,1212,88,16575,6152
2,361,2,1334,120,22144,9522
3,361,1,445,39,16255,8281
3,361,2,393,65,22449,12496
4,361,1,468,23,7251,4200
4,361,2,571,27,8275,5108
5,361,1,347,29,5527,2506
5,361,2,390,35,6521,3144
6,361,1,4494,43,56677,18587
6,361,2,5572,68,70840,24818
7,361,1,308,46,13029,4529
7,361,2,334,39,16767,7178
8,361,1,411,44,10252,4325
8,361,2,371,62,13382,6523
9,361,1,188,1,5867,2811
9,361,2,193,0,7349,3856
10,361,1,431,8,10608,5317
10,361,2,448,12,14029,7483
11,361,1,548,83,12581,5432
11,361,2,551,98,15663,7757
12,361,1,436,47,11297,6814
12,361,2,453,62,15401,9895
13,361,1,2944,239,67903,30607
13,361,2,3317,323,84499,41199
14,361,1,942,74,26712,11508
14,361,2,891,81,37362,18192
15,361,1,164,0,6316,3817
15,361,2,177,0,8501,5523
16,361,1,378,3,13199,7417
16,361,2,325,2,18060,11069
17,361,1,576,1,28751,13677
17,361,2,588,0,36770,19407
18,361,1,518,116,11561,5453
18,361,2,634,123,15944,8392
19,361,1,516,76,11261,4394
19,361,2,563,81,15377,6764
21,361,1,911,59,20370,9714
21,361,2,992,70,27779,14853
22,361,1,820,101,23746,10021
22,361,2,851,108,34769,17044
23,361,1,124,6,5644,2872
23,361,2,109,2,7354,4174
24,361,1,663,80,14930,6353
24,361,2,666,93,19187,9256
25,361,1,544,22,17929,10211
25,361,2,530,32,22712,14031
26,361,1,894,120,19594,8414
26,361,2,966,174,24737,11261
27,361,1,901,31,17861,6545
27,361,2,987,53,23583,9960
28,361,1,585,61,13975,5838
28,361,2,631,59,19478,9205
29,361,1,1333,172,32847,11905
29,361,2,1413,199,49582,22295
2A,361,1,266,86,8668,3480
2A,361,2,328,104,10197,4020
2B,361,1,221,56,8224,4089
2B,361,2,238,51,9371,4682
30,361,1,1001,97,28140,10481
30,361,2,1151,135,36502,15753
31,361,1,1357,191,39126,17990
31,361,2,1331,255,52261,27820
32,361,1,251,121,8486,4200
32,361,2,231,123,11194,6222
33,361,1,2316,71,54440,22552
33,361,2,2596,85,71008,32947
34,361,1,1450,57,41797,18080
34,361,2,1562,79,52117,24645
35,361,1,1207,36,33818,12349
35,361,2,1169,46,48780,21870
36,361,1,283,53,9682,5528
36,361,2,272,66,13357,8200
37,361,1,978,79,19357,7761
37,361,2,954,90,27763,12685
38,361,1,1786,39,44904,13319
38,361,2,1936,45,57577,19835
39,361,1,367,39,11930,7488
39,361,2,414,54,15621,10499
40,361,1,452,105,16370,7741
40,361,2,494,142,21380,11619
41,361,1,631,0,11805,5162
41,361,2,583,0,15827,8038
42,361,1,683,117,25648,10116
42,361,2,752,170,35937,15746
43,361,1,373,42,9584,5444
43,361,2,407,44,12461,7600
44,361,1,1725,126,38793,15983
44,361,2,1819,132,57726,28632
45,361,1,479,9,19146,8714
45,361,2,480,14,26727,13429
46,361,1,229,0,7592,3373
46,361,2,260,0,9952,4992
47,361,1,440,42,9635,5077
47,361,2,445,53,12875,7180
48,361,1,155,0,3654,1920
48,361,2,138,0,4431,2556
49,361,1,708,82,25138,10215
49,361,2,729,114,36404,17500
50,361,1,885,53,19262,7822
50,361,2,1057,67,27519,12958
51,361,1,1227,1,18641,6584
51,361,2,1307,2,25741,10585
52,361,1,258,0,5241,2488
52,361,2,225,0,7229,3908
53,361,1,374,1,10226,4488
53,361,2,425,2,14676,7255
54,361,1,1712,2,28019,8550
54,361,2,1982,3,39225,14694
55,361,1,275,0,5451,2652
55,361,2,242,1,7094,3840
56,361,1,916,62,27638,10916
56,361,2,895,64,38241,17871
57,361,1,2685,363,49093,14261
57,361,2,3527,457,65243,21667
58,361,1,245,24,9146,5066
58,361,2,257,41,12412,7389
59,361,1,7500,259,87469,25283
59,361,2,8776,337,117615,39863
60,361,1,1761,38,20973,6410
60,361,2,2022,66,27690,10380
61,361,1,345,16,11144,6895
61,361,2,380,22,15714,10142
62,361,1,6389,111,51870,11976
62,361,2,7532,166,67280,18359
63,361,1,1054,15,22236,8989
63,361,2,969,13,29314,13572
64,361,1,1035,50,26255,12582
64,361,2,1184,90,35992,18732
65,361,1,164,35,9867,5106
65,361,2,180,56,12918,7090
66,361,1,516,124,19843,10391
66,361,2,545,166,23819,13298
67,361,1,1917,297,35661,15260
67,361,2,1938,463,47914,23600
68,361,1,1608,49,28079,11584
68,361,2,1677,63,35492,16813
69,361,1,2219,38,51539,19403
69,361,2,2600,56,73625,30804
70,361,1,270,41,7709,3140
70,361,2,287,53,10077,4435
71,361,1,487,16,21557,9463
71,361,2,456,16,30250,14401
72,361,1,486,64,13919,6725
72,361,2,487,41,20829,11199
73,361,1,610,71,15712,7489
73,361,2,543,91,20702,10640
74,361,1,910,84,21315,8881
74,361,2,1013,114,26761,12505
75,361,1,3605,194,86741,33266
75,361,2,4560,241,117126,47553
76,361,1,2204,25,41814,18053
76,361,2,2389,39,60645,29892
77,361,1,2196,29,31608,11755
77,361,2,2260,38,41237,17786
78,361,1,2208,18,36681,13396
78,361,2,2390,24,49841,21185
79,361,1,555,0,12714,5909
79,361,2,565,0,17359,9343
80,361,1,1909,54,20905,7344
80,361,2,2083,72,27629,11291
81,361,1,515,84,13678,6290
81,361,2,473,88,17932,8877
82,361,1,272,21,10099,4478
82,361,2,275,22,12846,6259
83,361,1,2027,52,35487,17779
83,361,2,2220,42,42990,23289
84,361,1,328,4,17578,8671
84,361,2,382,4,21931,11663
85,361,1,664,63,22431,9525
85,361,2,691,68,33868,16788
86,361,1,677,35,17274,7816
86,361,2,733,43,23671,12063
87,361,1,607,0,14845,5468
87,361,2,675,2,20608,8770
88,361,1,580,60,14132,5655
88,361,2,604,67,19095,9081
89,361,1,314,8,10891,5064
89,361,2,310,18,14710,7748
90,361,1,293,9,5523,3100
90,361,2,241,19,7851,4692
91,361,1,2377,60,32820,13219
91,361,2,2714,97,44405,19978
92,361,1,2205,21,40416,15531
92,361,2,2768,21,57673,24469
93,361,1,1975,183,35506,13779
93,361,2,2239,238,44210,18183
94,361,1,1904,121,35817,14511
94,361,2,2282,165,49626,21916
95,361,1,1585,159,31319,12190
95,361,2,1865,155,40872,17342
970,361,1,0,0,0,0
970,361,2,0,0,1,0
971,361,1,22,10,2764,1049
971,361,2,22,5,2862,1136
972,361,1,72,10,3615,1733
972,361,2,81,11,3734,1759
973,361,1,51,2,3549,1166
973,361,2,57,0,2717,836
974,361,1,296,296,12719,6117
974,361,2,370,299,12818,5437
976,361,1,0,0,4196,1291
976,361,2,0,0,2712,739
977,361,1,0,0,178,54
977,361,2,0,0,148,49
978,361,1,0,0,204,98
978,361,2,0,0,200,77
0,361,0,0,0,2,2
1,361,0,1439,38,36520,15867
2,361,0,2546,209,38743,15690
3,361,0,838,104,38714,20778
4,361,0,1043,50,15549,9320
5,361,0,737,64,12053,5652
6,361,0,10101,111,127849,43457
7,361,0,643,85,29807,11709
8,361,0,782,107,23644,10851
9,361,0,381,1,13225,6670
10,361,0,879,20,24650,12804
11,361,0,1099,182,28274,13198
12,361,0,889,109,26707,16711
13,361,0,6269,562,152593,71860
14,361,0,1834,155,64104,29706
15,361,0,341,0,14819,9340
16,361,0,709,5,31286,18491
17,361,0,1164,1,65553,33092
18,361,0,1152,239,27525,13848
19,361,0,1079,157,26649,11161
21,361,0,1904,130,48179,24574
22,361,0,1671,209,58539,27072
23,361,0,233,8,13021,7046
24,361,0,1329,174,34175,15625
25,361,0,1074,54,40665,24250
26,361,0,1860,295,44356,19688
27,361,0,1889,84,41465,16512
28,361,0,1216,120,33473,15052
29,361,0,2747,371,82464,34203
2A,361,0,594,190,18874,7504
2B,361,0,459,107,17612,8776
30,361,0,2153,233,64703,26264
31,361,0,2688,448,91463,45839
32,361,0,487,244,19706,10430
33,361,0,4916,156,125503,55516
34,361,0,3013,136,93992,42740
35,361,0,2376,82,82656,34229
36,361,0,557,119,23049,13730
37,361,0,1932,169,47147,20453
38,361,0,3724,84,102549,33177
39,361,0,781,93,27556,17991
40,361,0,946,247,37761,19363
41,361,0,1215,0,27654,13204
42,361,0,1435,287,61602,25868
43,361,0,780,86,22048,13044
44,361,0,3551,258,96560,44627
45,361,0,960,23,45895,22147
46,361,0,490,0,17561,8373
47,361,0,886,95,22526,12266
48,361,0,293,0,8087,4477
49,361,0,1437,196,61555,27720
50,361,0,1943,120,46807,20784
51,361,0,2534,3,44408,17180
52,361,0,483,0,12476,6398
53,361,0,801,3,24909,11745
54,361,0,3695,5,67270,23249
55,361,0,517,1,12550,6494
56,361,0,1811,126,65901,28795
57,361,0,6218,821,114397,35942
58,361,0,502,65,21571,12458
59,361,0,16278,596,205170,65165
60,361,0,3783,104,48691,16797
61,361,0,726,38,26874,17042
62,361,0,13922,277,119166,30340
63,361,0,2025,28,51570,22566
64,361,0,2220,140,62282,31319
65,361,0,344,91,22795,12200
66,361,0,1063,290,43705,23705
67,361,0,3860,761,83706,38896
68,361,0,3287,112,63631,28420
69,361,0,4822,94,125286,50238
70,361,0,557,94,17792,7576
71,361,0,943,32,51822,23868
72,361,0,973,105,34768,17929
73,361,0,1153,162,36444,18143
74,361,0,1924,198,48166,21424
75,361,0,8178,436,204328,80934
76,361,0,4596,64,102511,47956
77,361,0,4460,67,72927,29566
78,361,0,4602,42,86596,34604
79,361,0,1120,0,30077,15254
80,361,0,3993,126,48544,18639
81,361,0,988,172,31618,15168
82,361,0,548,43,22986,10741
83,361,0,4251,94,78573,41100
84,361,0,711,8,39545,20345
85,361,0,1355,131,56307,26315
86,361,0,1412,78,40960,19884
87,361,0,1282,2,35472,14239
88,361,0,1184,127,33235,14738
89,361,0,624,26,25611,12816
90,361,0,535,28,13381,7794
91,361,0,5096,157,77315,33236
92,361,0,4979,42,98235,40055
93,361,0,4227,421,79924,32047
94,361,0,4190,286,85568,36472
95,361,0,3452,315,72303,29568
970,361,0,0,0,1,0
971,361,0,44,15,5641,2186
972,361,0,153,21,7363,3497
973,361,0,110,2,6350,2016
974,361,0,666,595,25551,11557
976,361,0,0,0,7001,2055
977,361,0,0,0,327,103
978,361,0,0,0,448,177
0,362,1,0,0,1,2
0,362,2,0,0,1,0
1,362,1,72,3,15981,6448
1,362,2,48,1,20588,9388
2,362,1,632,5,17207,6157
2,362,2,794,2,22938,9524
3,362,1,0,0,16255,8281
3,362,2,1,0,22450,12496
4,362,1,202,0,7453,4200
4,362,2,246,0,8521,5108
5,362,1,272,0,5799,2506
5,362,2,374,0,6895,3144
6,362,1,214,0,56891,18587
6,362,2,200,2,71040,24820
7,362,1,2,0,13031,4529
7,362,2,1,0,16768,7178
8,362,1,12,0,10264,4325
8,362,2,10,0,13392,6523
9,362,1,54,0,5921,2811
9,362,2,59,0,7408,3856
10,362,1,607,0,11215,5317
10,362,2,773,2,14802,7485
11,362,1,251,15,12832,5447
11,362,2,265,14,15928,7771
12,362,1,25,0,11322,6814
12,362,2,19,0,15420,9895
13,362,1,1028,16,68931,30623
13,362,2,1236,14,85735,41213
14,362,1,14,17,26726,11525
14,362,2,15,23,37377,18215
15,362,1,9,0,6325,3817
15,362,2,8,0,8509,5523
16,362,1,0,0,13199,7417
16,362,2,0,0,18060,11069
17,362,1,11,0,28762,13677
17,362,2,15,0,36785,19407
18,362,1,142,81,11703,5534
18,362,2,156,125,16100,8517
19,362,1,76,41,11337,4435
19,362,2,77,40,15454,6804
21,362,1,18,1,20388,9715
21,362,2,18,0,27797,14853
22,362,1,124,0,23870,10021
22,362,2,117,1,34886,17045
23,362,1,22,0,5666,2872
23,362,2,21,0,7375,4174
24,362,1,67,44,14997,6397
24,362,2,58,42,19245,9298
25,362,1,14,0,17943,10211
25,362,2,20,0,22732,14031
26,362,1,31,14,19625,8428
26,362,2,34,20,24771,11281
27,362,1,304,0,18165,6545
27,362,2,348,1,23931,9961
28,362,1,191,0,14166,5838
28,362,2,285,1,19763,9206
29,362,1,140,0,32987,11905
29,362,2,214,0,49796,22295
2A,362,1,137,54,8805,3534
2A,362,2,170,69,10367,4089
2B,362,1,103,27,8327,4116
2B,362,2,120,32,9491,4714
30,362,1,44,0,28184,10481
30,362,2,31,0,36533,15753
31,362,1,105,6,39231,17996
31,362,2,111,6,52372,27826
32,362,1,0,0,8486,4200
32,362,2,1,0,11195,6222
33,362,1,293,1,54733,22553
33,362,2,406,1,71414,32948
34,362,1,433,0,42230,18080
34,362,2,533,2,52650,24647
35,362,1,8,0,33826,12349
35,362,2,7,1,48787,21871
36,362,1,44,0,9726,5528
36,362,2,69,0,13426,8200
37,362,1,98,0,19455,7761
37,362,2,103,0,27866,12685
38,362,1,250,0,45154,13319
38,362,2,290,0,57867,19835
39,362,1,15,0,11945,7488
39,362,2,20,0,15641,10499
40,362,1,44,0,16414,7741
40,362,2,48,0,21428,11619
41,362,1,183,0,11988,5162
41,362,2,208,0,16035,8038
42,362,1,207,74,25855,10190
42,362,2,257,88,36194,15834
43,362,1,1,0,9585,5444
43,362,2,1,0,12462,7600
44,362,1,175,1,38968,15984
44,362,2,242,5,57968,28637
45,362,1,10,19,19156,8733
45,362,2,14,24,26741,13453
46,362,1,0,0,7592,3373
46,362,2,0,0,9952,4992
47,362,1,15,0,9650,5077
47,362,2,29,0,12904,7180
48,362,1,5,0,3659,1920
48,362,2,2,0,4433,2556
49,362,1,3,0,25141,10215
49,362,2,1,0,36405,17500
50,362,1,127,0,19389,7822
50,362,2,144,0,27663,12958
51,362,1,78,1,18719,6585
51,362,2,110,1,25851,10586
52,362,1,7,0,5248,2488
52,362,2,6,0,7235,3908
53,362,1,0,0,10226,4488
53,362,2,1,0,14677,7255
54,362,1,167,0,28186,8550
54,362,2,193,6,39418,14700
55,362,1,9,0,5460,2652
55,362,2,5,0,7099,3840
56,362,1,72,0,27710,10916
56,362,2,89,1,38330,17872
57,362,1,1087,160,50180,14421
57,362,2,1311,174,66554,21841
58,362,1,18,0,9164,5066
58,362,2,16,0,12428,7389
59,362,1,2905,20,90374,25303
59,362,2,3904,37,121519,39900
60,362,1,764,1,21737,6411
60,362,2,948,2,28638,10382
61,362,1,98,1,11242,6896
61,362,2,127,0,15841,10142
62,362,1,3983,14,55853,11990
62,362,2,5520,33,72800,18392
63,362,1,34,0,22270,8989
63,362,2,22,0,29336,13572
64,362,1,100,6,26355,12588
64,362,2,119,4,36111,18736
65,362,1,0,0,9867,5106
65,362,2,3,2,12921,7092
66,362,1,89,34,19932,10425
66,362,2,96,46,23915,13344
67,362,1,237,160,35898,15420
67,362,2,236,235,48150,23835
68,362,1,717,1,28796,11585
68,362,2,819,1,36311,16814
69,362,1,1171,1,52710,19404
69,362,2,1542,1,75167,30805
70,362,1,9,0,7718,3140
70,362,2,5,0,10082,4435
71,362,1,17,0,21574,9463
71,362,2,17,0,30267,14401
72,362,1,8,0,13927,6725
72,362,2,6,0,20835,11199
73,362,1,32,0,15744,7489
73,362,2,30,0,20732,10640
74,362,1,269,21,21584,8902
74,362,2,298,22,27059,12527
75,362,1,1785,26,88526,33292
75,362,2,2223,42,119349,47595
76,362,1,466,0,42280,18053
76,362,2,594,0,61239,29892
77,362,1,958,6,32566,11761
77,362,2,1178,4,42415,17790
78,362,1,493,0,37174,13396
78,362,2,529,0,50370,21185
79,362,1,23,0,12737,5909
79,362,2,26,0,17385,9343
80,362,1,157,0,21062,7344
80,362,2,188,3,27817,11294
81,362,1,25,37,13703,6327
81,362,2,39,44,17971,8921
82,362,1,40,2,10139,4480
82,362,2,21,2,12867,6261
83,362,1,989,0,36476,17779
83,362,2,1192,0,44182,23289
84,362,1,145,0,17723,8671
84,362,2,102,2,22033,11665
85,362,1,85,0,22516,9525
85,362,2,93,0,33961,16788
86,362,1,53,0,17327,7816
86,362,2,79,0,23750,12063
87,362,1,41,0,14886,5468
87,362,2,39,0,20647,8770
88,362,1,76,0,14208,5655
88,362,2,90,0,19185,9081
89,362,1,0,0,10891,5064
89,362,2,0,0,14710,7748
90,362,1,9,0,5532,3100
90,362,2,11,0,7862,4692
91,362,1,137,10,32957,13229
91,362,2,163,8,44568,19986
92,362,1,752,8,41168,15539
92,362,2,942,12,58615,24481
93,362,1,396,0,35902,13779
93,362,2,464,1,44674,18184
94,362,1,898,22,36715,14533
94,362,2,1172,34,50798,21950
95,362,1,868,72,32187,12262
95,362,2,1089,104,41961,17446
970,362,1,0,0,0,0
970,362,2,0,0,1,0
971,362,1,1,0,2765,1049
971,362,2,1,0,2863,1136
972,362,1,4,0,3619,1733
972,362,2,3,0,3737,1759
973,362,1,0,0,3549,1166
973,362,2,0,0,2717,836
974,362,1,0,0,12719,6117
974,362,2,0,0,12818,5437
976,362,1,0,0,4196,1291
976,362,2,0,0,2712,739
977,362,1,3,0,181,54
977,362,2,8,0,156,49
978,362,1,0,0,204,98
978,362,2,0,0,200,77
0,362,0,0,0,2,2
1,362,0,121,4,36641,15871
2,362,0,1426,7,40169,15697
3,362,0,1,0,38715,20778
4,362,0,450,0,15999,9320
5,362,0,646,0,12699,5652
6,362,0,416,2,128265,43459
7,362,0,3,0,29810,11709
8,362,0,22,0,23666,10851
9,362,0,113,0,13338,6670
10,362,0,1381,2,26031,12806
11,362,0,516,29,28790,13227
12,362,0,44,0,26751,16711
13,362,0,2269,30,154862,71890
14,362,0,29,40,64133,29746
15,362,0,17,0,14836,9340
16,362,0,0,0,31286,18491
17,362,0,26,0,65579,33092
18,362,0,298,206,27823,14054
19,362,0,153,81,26802,11242
21,362,0,36,1,48215,24575
22,362,0,241,1,58780,27073
23,362,0,44,0,13065,7046
24,362,0,127,86,34302,15711
25,362,0,34,0,40699,24250
26,362,0,65,34,44421,19722
27,362,0,652,1,42117,16513
28,362,0,476,1,33949,15053
29,362,0,354,0,82818,34203
2A,362,0,307,123,19181,7627
2B,362,0,225,59,17837,8835
30,362,0,75,0,64778,26264
31,362,0,216,12,91679,45851
32,362,0,1,0,19707,10430
33,362,0,699,2,126202,55518
34,362,0,966,2,94958,42742
35,362,0,15,1,82671,34230
36,362,0,113,0,23162,13730
37,362,0,201,0,47348,20453
38,362,0,540,0,103089,33177
39,362,0,35,0,27591,17991
40,362,0,92,0,37853,19363
41,362,0,391,0,28045,13204
42,362,0,464,162,62066,26030
43,362,0,2,0,22050,13044
44,362,0,418,6,96978,44633
45,362,0,24,43,45919,22190
46,362,0,0,0,17561,8373
47,362,0,44,0,22570,12266
48,362,0,7,0,8094,4477
49,362,0,4,0,61559,27720
50,362,0,273,0,47080,20784
51,362,0,188,2,44596,17182
52,362,0,13,0,12489,6398
53,362,0,1,0,24910,11745
54,362,0,360,6,67630,23255
55,362,0,14,0,12564,6494
56,362,0,161,1,66062,28796
57,362,0,2401,334,116798,36276
58,362,0,34,0,21605,12458
59,362,0,6810,57,211980,65222
60,362,0,1714,3,50405,16800
61,362,0,225,1,27099,17043
62,362,0,9504,47,128670,30387
63,362,0,56,0,51626,22566
64,362,0,220,10,62502,31329
65,362,0,3,2,22798,12202
66,362,0,187,80,43892,23785
67,362,0,477,395,84183,39291
68,362,0,1537,2,65168,28422
69,362,0,2714,2,128000,50240
70,362,0,14,0,17806,7576
71,362,0,34,0,51856,23868
72,362,0,14,0,34782,17929
73,362,0,62,0,36506,18143
74,362,0,568,43,48734,21467
75,362,0,4017,68,208345,81002
76,362,0,1060,0,103571,47956
77,362,0,2138,10,75065,29576
78,362,0,1023,0,87619,34604
79,362,0,49,0,30126,15254
80,362,0,345,3,48889,18642
81,362,0,64,81,31682,15249
82,362,0,61,4,23047,10745
83,362,0,2181,0,80754,41100
84,362,0,247,2,39792,20347
85,362,0,178,0,56485,26315
86,362,0,132,0,41092,19884
87,362,0,80,0,35552,14239
88,362,0,166,0,33401,14738
89,362,0,0,0,25611,12816
90,362,0,20,0,13401,7794
91,362,0,300,18,77615,33254
92,362,0,1697,20,99932,40075
93,362,0,862,1,80786,32048
94,362,0,2078,57,87646,36529
95,362,0,1958,176,74261,29744
970,362,0,0,0,1,0
971,362,0,2,0,5643,2186
972,362,0,7,0,7370,3497
973,362,0,0,0,6350,2016
974,362,0,0,0,25551,11557
976,362,0,0,0,7001,2055
977,362,0,11,0,338,103
978,362,0,0,0,448,177
0,363,1,0,0,1,2
0,363,2,0,0,1,0
1,363,1,504,172,16485,6620
1,363,2,582,210,21170,9598
2,363,1,260,179,17467,6336
2,363,2,342,236,23280,9760
3,363,1,109,79,16364,8360
3,363,2,138,89,22588,12585
4,363,1,38,3,7491,4203
4,363,2,49,6,8570,5114
5,363,1,158,53,5957,2559
5,363,2,191,66,7086,3210
6,363,1,1677,85,58568,18672
6,363,2,2220,110,73260,24930
7,363,1,248,146,13279,4675
7,363,2,274,133,17042,7311
8,363,1,127,28,10391,4353
8,363,2,156,36,13548,6559
9,363,1,207,24,6128,2835
9,363,2,244,18,7652,3874
10,363,1,355,13,11570,5330
10,363,2,449,14,15251,7499
11,363,1,280,120,13112,5567
11,363,2,351,128,16279,7899
12,363,1,258,66,11580,6880
12,363,2,297,68,15717,9963
13,363,1,2949,491,71880,31114
13,363,2,3277,596,89012,41809
14,363,1,873,26,27599,11551
14,363,2,1112,42,38489,18257
15,363,1,237,22,6562,3839
15,363,2,300,35,8809,5558
16,363,1,219,55,13418,7472
16,363,2,225,118,18285,11187
17,363,1,518,425,29280,14102
17,363,2,703,506,37488,19913
18,363,1,238,166,11941,5700
18,363,2,241,207,16341,8724
19,363,1,293,49,11630,4484
19,363,2,398,77,15852,6881
21,363,1,583,3,20971,9718
21,363,2,739,4,28536,14857
22,363,1,643,235,24513,10256
22,363,2,934,284,35820,17329
23,363,1,94,50,5760,2922
23,363,2,122,52,7497,4226
24,363,1,477,75,15474,6472
24,363,2,460,99,19705,9397
25,363,1,497,38,18440,10249
25,363,2,608,53,23340,14084
26,363,1,738,89,20363,8517
26,363,2,856,118,25627,11399
27,363,1,707,87,18872,6632
27,363,2,792,101,24723,10062
28,363,1,353,109,14519,5947
28,363,2,400,120,20163,9326
29,363,1,882,108,33869,12013
29,363,2,1145,126,50941,22421
2A,363,1,172,88,8977,3622
2A,363,2,184,105,10551,4194
2B,363,1,235,72,8562,4188
2B,363,2,269,123,9760,4837
30,363,1,695,242,28879,10723
30,363,2,808,321,37341,16074
31,363,1,1135,156,40366,18152
31,363,2,1418,184,53790,28010
32,363,1,108,7,8594,4207
32,363,2,153,11,11348,6233
33,363,1,1907,237,56640,22790
33,363,2,2470,363,73884,33311
34,363,1,1450,216,43680,18296
34,363,2,1745,263,54395,24910
35,363,1,845,295,34671,12644
35,363,2,1094,307,49881,22178
36,363,1,283,34,10009,5562
36,363,2,359,96,13785,8296
37,363,1,444,93,19899,7854
37,363,2,609,98,28475,12783
38,363,1,1124,309,46278,13628
38,363,2,1504,388,59371,20223
39,363,1,252,31,12197,7519
39,363,2,246,39,15887,10538
40,363,1,415,31,16829,7772
40,363,2,481,50,21909,11669
41,363,1,322,151,12310,5313
41,363,2,458,182,16493,8220
42,363,1,741,242,26596,10432
42,363,2,817,330,37011,16164
43,363,1,313,44,9898,5488
43,363,2,392,72,12854,7672
44,363,1,1198,120,40166,16104
44,363,2,1423,134,59391,28771
45,363,1,347,268,19503,9001
45,363,2,434,317,27175,13770
46,363,1,207,90,7799,3463
46,363,2,280,71,10232,5063
47,363,1,245,57,9895,5134
47,363,2,313,85,13217,7265
48,363,1,81,26,3740,1946
48,363,2,83,28,4516,2584
49,363,1,907,192,26048,10407
49,363,2,1139,236,37544,17736
50,363,1,592,124,19981,7946
50,363,2,750,159,28413,13117
51,363,1,681,27,19400,6612
51,363,2,835,50,26686,10636
52,363,1,134,5,5382,2493
52,363,2,174,4,7409,3912
53,363,1,436,112,10662,4600
